"weather_date","weather_tavg","weather_tmin","weather_tmax","weather_prcp","weather_snow","weather_wdir","weather_wspd","weather_wpgt","weather_pres","weather_tsun","station"
"2016-02-05",2.8,-3.8,6.1,24.4,,333.0,21.6,,,,"72509"
"2016-02-06",-1.8,-4.3,1.7,0.0,,247.0,16.9,,1026.1,,"72509"
"2016-02-07",0.9,-1.6,6.7,0.0,,196.0,15.8,,1020.7,,"72509"
"2016-02-08",-1.7,-7.7,3.3,13.5,,9.0,34.2,,1010.2,,"72509"
"2016-02-09",-5.2,-6.6,-1.6,0.0,,,10.1,,1004.9,,"72509"
"2016-02-10",-2.0,-6.6,2.2,0.0,,,10.8,,1002.3,,"72509"
"2016-02-11",-2.4,-11.6,-0.5,0.3,,276.0,27.0,,1007.6,,"72509"
"2016-02-12",-9.7,-13.2,-4.3,0.0,,252.0,18.7,,1018.7,,"72509"
"2016-02-13",-6.7,-19.9,-4.3,0.0,,286.0,26.3,,1012.8,,"72509"
"2016-02-14",-17.7,-22.7,-11.0,0.0,,297.0,27.7,,1027.8,,"72509"
"2016-02-15",-11.6,-15.5,1.7,6.6,,,10.1,,1033.1,,"72509"
"2016-02-16",4.3,-0.5,12.2,16.8,,,23.0,,,,"72509"
"2016-02-17",5.3,1.1,7.8,0.0,,287.0,17.3,,1011.6,,"72509"
"2016-02-18",0.4,-4.3,1.7,0.0,,313.0,19.4,,1026.6,,"72509"
"2016-02-19",-2.4,-6.6,2.8,0.0,,,14.4,,1031.4,,"72509"
"2016-02-20",6.1,0.6,15.6,0.3,,194.0,22.3,,1012.4,,"72509"
"2016-02-21",9.8,5.6,12.2,0.0,,282.0,20.2,,1010.4,,"72509"
"2016-02-22",4.3,-1.0,6.1,0.0,,30.0,13.3,,1019.9,,"72509"
"2016-02-23",0.3,-3.2,3.9,0.0,,,18.4,,1029.9,,"72509"
"2016-02-24",3.8,3.3,13.9,15.0,,43.0,19.4,,,,"72509"
"2016-02-25",12.1,5.0,16.7,20.6,,205.0,35.6,,990.5,,"72509"
"2016-02-26",3.5,-3.2,5.0,0.0,,286.0,30.6,,1003.9,,"72509"
"2016-02-27",-1.9,-6.0,3.9,0.0,,,19.8,,1015.3,,"72509"
"2016-02-28",5.8,2.2,14.4,0.0,,221.0,23.4,,1009.6,,"72509"
"2016-02-29",10.1,6.1,17.8,0.0,,233.0,26.3,,1002.8,,"72509"
"2016-12-01",10.1,6.1,13.9,7.9,,273.0,25.2,,1000.5,,"72509"
"2016-12-02",7.2,3.3,10.6,0.0,,259.0,23.0,,1007.2,,"72509"
"2016-12-03",5.4,1.7,6.7,0.0,,296.0,25.2,,1011.8,,"72509"
"2016-12-04",2.7,-0.5,5.6,0.0,,320.0,16.2,,1021.3,,"72509"
"2016-12-05",1.3,-0.5,4.4,3.6,,,12.6,,,,"72509"
"2016-12-06",3.8,1.1,6.7,0.0,,338.0,12.2,,1018.1,,"72509"
"2016-12-07",4.4,2.2,5.6,2.0,,,12.2,,1015.0,,"72509"
"2016-12-08",3.9,1.1,6.1,0.0,,250.0,17.6,,1011.8,,"72509"
"2016-12-09",1.2,-3.8,2.8,0.0,,286.0,25.9,,1014.9,,"72509"
"2016-12-10",-3.6,-6.0,-1.6,0.0,,301.0,19.1,,1026.0,,"72509"
"2016-12-11",-3.3,-6.6,1.7,0.5,,244.0,11.9,,1031.4,,"72509"
"2016-12-12",2.5,-1.6,6.7,10.7,,205.0,18.0,,1012.4,,"72509"
"2016-12-13",3.4,1.7,6.1,0.0,,241.0,16.9,,1017.3,,"72509"
"2016-12-14",3.1,-2.7,5.6,0.0,,266.0,18.0,,1012.7,,"72509"
"2016-12-15",-2.7,-9.9,0.0,0.0,,261.0,35.3,,1007.6,,"72509"
"2016-12-16",-10.8,-15.5,-6.0,0.0,,267.0,22.7,,1026.4,,"72509"
"2016-12-17",-3.4,-6.0,2.2,13.5,,191.0,11.5,,,,"72509"
"2016-12-18",6.9,0.6,13.9,2.8,,236.0,28.1,,1011.9,,"72509"
"2016-12-19",-2.6,-7.1,0.6,0.0,,335.0,18.4,,1037.7,,"72509"
"2016-12-20",-4.6,-7.7,1.1,0.0,,,13.3,,1031.4,,"72509"
"2016-12-21",1.8,-1.6,7.2,0.0,,254.0,18.4,,1019.1,,"72509"
"2016-12-22",1.8,-0.5,3.9,0.5,,239.0,12.6,,1016.8,,"72509"
"2016-12-23",3.7,1.7,7.8,0.0,,262.0,17.6,,1025.2,,"72509"
"2016-12-24",4.4,1.7,7.2,9.7,,229.0,18.7,,1020.6,,"72509"
"2016-12-25",4.2,-2.7,7.2,0.0,,294.0,19.1,,1030.0,,"72509"
"2016-12-26",-0.9,-4.3,8.9,0.3,,43.0,16.6,,1036.3,,"72509"
"2016-12-27",10.5,3.9,14.4,0.0,,252.0,32.0,,1008.1,,"72509"
"2016-12-28",4.0,0.0,5.6,0.0,,290.0,17.3,,1016.1,,"72509"
"2016-12-29",1.6,-1.6,6.1,29.5,,,18.4,,1009.0,,"72509"
"2016-12-30",2.4,-1.0,5.0,0.0,,260.0,28.4,,998.9,,"72509"
"2016-12-31",-0.3,-3.2,5.6,1.8,,227.0,22.7,,1016.0,,"72509"
"2017-01-01",4.4,0.6,6.7,1.8,,261.0,22.7,,1019.2,,"72509"
"2017-01-02",1.7,-2.1,5.0,0.0,,,7.2,,1032.7,,"72509"
"2017-01-03",5.2,4.4,6.7,22.6,,73.0,29.2,,1016.4,,"72509"
"2017-01-04",5.9,0.6,8.9,1.5,,270.0,20.2,,995.8,,"72509"
"2017-01-05",-0.1,-2.7,1.1,0.0,,256.0,23.8,,1009.7,,"72509"
"2017-01-06",-1.8,-4.3,-0.5,1.5,,296.0,13.0,,1017.5,,"72509"
"2017-01-07",-5.2,-8.2,-4.3,13.5,,340.0,23.0,,1023.1,,"72509"
"2017-01-08",-7.8,-10.5,-5.5,0.3,,305.0,21.6,,1022.5,,"72509"
"2017-01-09",-9.2,-11.6,-6.6,0.0,,253.0,18.0,,1037.4,,"72509"
"2017-01-10",-5.1,-8.8,3.9,3.6,,,15.1,,1035.3,,"72509"
"2017-01-11",7.4,3.9,12.8,2.3,,206.0,24.1,,1023.3,,"72509"
"2017-01-12",10.1,5.0,16.1,3.8,,203.0,23.4,,1016.3,,"72509"
"2017-01-13",9.2,-3.8,14.4,0.0,,296.0,26.3,,1025.8,,"72509"
"2017-01-14",-3.4,-7.7,-0.5,0.0,,,15.5,,1035.0,,"72509"
"2017-01-15",-0.3,-2.7,2.8,0.0,,309.0,14.8,,1025.9,,"72509"
"2017-01-16",-0.4,-4.9,5.6,0.0,,,15.5,,1027.7,,"72509"
"2017-01-17",2.9,0.0,5.6,7.6,,58.0,18.4,,1022.5,,"72509"
"2017-01-18",3.2,0.0,4.4,9.1,,55.0,22.3,,1016.3,,"72509"
"2017-01-19",2.6,-0.5,7.8,0.0,,,13.0,,1015.7,,"72509"
"2017-01-20",3.4,1.1,4.4,0.0,,,8.6,,1015.5,,"72509"
"2017-01-21",6.0,2.8,12.8,0.0,,235.0,11.5,,1009.4,,"72509"
"2017-01-22",6.6,3.9,8.9,1.5,,,17.6,,,,"72509"
"2017-01-23",3.3,1.7,4.4,7.9,,60.0,40.7,,1014.6,,"72509"
"2017-01-24",3.8,1.7,5.6,27.7,,17.0,39.2,,,,"72509"
"2017-01-25",3.6,2.2,6.7,0.5,,287.0,25.2,,997.7,,"72509"
"2017-01-26",5.7,2.8,10.6,1.3,,230.0,21.6,,994.0,,"72509"
"2017-01-27",4.8,2.2,6.7,0.0,,253.0,28.4,,996.7,,"72509"
"2017-01-28",2.9,0.0,4.4,0.0,,258.0,24.5,,1000.3,,"72509"
"2017-01-29",2.2,-1.0,6.1,0.0,,249.0,18.4,,1004.7,,"72509"
"2017-01-30",0.5,-4.3,2.2,0.0,,290.0,15.8,,1007.6,,"72509"
"2017-01-31",-3.9,-6.6,-2.1,1.5,,233.0,11.9,,1013.1,,"72509"
"2017-02-01",0.1,-2.7,6.1,1.3,,274.0,16.2,,1011.6,,"72509"
"2017-02-02",2.1,-1.6,4.4,0.0,,261.0,21.6,,1016.2,,"72509"
"2017-02-03",-1.3,-3.8,0.6,0.0,,280.0,18.7,,1019.6,,"72509"
"2017-02-04",-2.9,-6.0,0.6,0.0,,276.0,21.2,,1022.7,,"72509"
"2017-02-05",0.1,-3.2,6.7,0.0,,229.0,21.6,,1014.1,,"72509"
"2017-02-06",2.2,0.0,3.9,0.0,,278.0,22.7,,1015.9,,"72509"
"2017-02-07",1.4,0.6,3.3,11.2,,67.0,26.6,,1016.0,,"72509"
"2017-02-08",2.6,-3.8,11.1,0.5,,294.0,14.8,,1003.5,,"72509"
"2017-02-09",0.2,-11.6,3.9,31.8,,352.0,33.8,,1002.8,,"72509"
"2017-02-10",-8.6,-11.6,-3.8,0.0,,308.0,20.9,,1018.3,,"72509"
"2017-02-11",-6.2,-9.3,-1.0,5.3,,330.0,14.4,,,,"72509"
"2017-02-12",-3.7,-7.1,1.7,19.6,,,23.4,,,,"72509"
"2017-02-13",-0.9,-4.3,1.1,2.3,,314.0,32.0,,,,"72509"
"2017-02-14",-2.7,-5.5,1.1,0.0,,,15.5,,1010.5,,"72509"
"2017-02-15",0.2,-2.7,4.4,5.6,,153.0,11.2,,998.3,,"72509"
"2017-02-16",0.8,-2.7,1.7,1.8,,303.0,26.3,,995.6,,"72509"
"2017-02-17",-0.9,-4.9,5.0,0.0,,282.0,22.3,,1005.1,,"72509"
"2017-02-18",2.4,-3.2,9.4,0.0,,230.0,22.0,,1005.5,,"72509"
"2017-02-19",9.3,3.9,15.0,0.0,,252.0,17.3,,1005.7,,"72509"
"2017-02-20",6.8,0.6,8.9,0.0,,328.0,18.0,,1020.6,,"72509"
"2017-02-21",1.9,-1.0,4.4,0.0,,45.0,14.8,,1026.1,,"72509"
"2017-02-22",5.9,3.3,13.3,0.0,,201.0,13.0,,1014.9,,"72509"
"2017-02-23",9.6,3.9,20.0,0.0,,201.0,19.8,,1010.0,,"72509"
"2017-02-24",13.8,7.8,22.8,0.0,,191.0,19.1,,1012.3,,"72509"
"2017-02-25",13.9,9.4,20.6,2.5,,177.0,17.6,,,,"72509"
"2017-02-26",6.9,0.0,9.4,0.0,,277.0,28.1,,1009.7,,"72509"
"2017-02-27",4.2,-1.0,12.8,0.0,,230.0,27.0,,1025.8,,"72509"
"2017-02-28",6.7,3.9,10.6,0.0,,165.0,12.2,,1026.5,,"72509"
"2017-12-01",7.9,3.3,10.6,2.3,,309.0,16.6,,1019.7,,"72509"
"2017-12-02",3.9,1.1,6.1,0.0,,,8.3,,1025.2,,"72509"
"2017-12-03",4.1,1.1,6.7,0.0,,352.0,7.9,,1024.2,,"72509"
"2017-12-04",3.8,0.6,6.1,0.0,,39.0,11.5,,1030.6,,"72509"
"2017-12-05",5.2,3.3,15.0,2.0,,158.0,25.6,,1023.5,,"72509"
"2017-12-06",10.6,2.2,14.4,11.7,,246.0,22.7,,,,"72509"
"2017-12-07",3.9,0.6,8.3,0.0,,253.0,18.4,,1013.0,,"72509"
"2017-12-08",2.6,-0.5,3.9,0.0,,237.0,15.5,,1016.0,,"72509"
"2017-12-09",1.5,-0.5,2.8,16.8,,320.0,12.2,,,,"72509"
"2017-12-10",0.7,-0.5,3.3,0.8,,264.0,19.8,,1008.5,,"72509"
"2017-12-11",1.2,0.0,3.9,0.0,,261.0,15.1,,1015.0,,"72509"
"2017-12-12",3.8,0.6,7.8,1.0,,138.0,18.4,,1003.1,,"72509"
"2017-12-13",-2.0,-5.5,2.2,0.0,,270.0,33.8,,993.2,,"72509"
"2017-12-14",-4.2,-7.1,-1.0,0.0,,273.0,23.8,,1005.9,,"72509"
"2017-12-15",-5.7,-8.2,-2.7,0.0,,230.0,11.9,,1015.6,,"72509"
"2017-12-16",-2.7,-5.5,1.1,0.0,,273.0,22.0,,1013.5,,"72509"
"2017-12-17",-3.7,-6.6,-0.5,0.0,,310.0,15.5,,1024.1,,"72509"
"2017-12-18",-2.7,-5.5,3.3,0.0,,,5.8,,1018.6,,"72509"
"2017-12-19",4.5,1.1,10.6,0.0,,226.0,18.4,,1007.1,,"72509"
"2017-12-20",6.3,-0.5,8.3,0.0,,280.0,25.2,,1008.2,,"72509"
"2017-12-21",-0.7,-3.2,0.6,0.0,,325.0,16.2,,1020.9,,"72509"
"2017-12-22",-2.8,-4.9,3.3,2.5,,27.0,14.4,,1026.7,,"72509"
"2017-12-23",-1.1,-3.8,6.1,14.7,,311.0,12.6,,1014.0,,"72509"
"2017-12-24",2.1,0.0,3.9,0.0,,343.0,18.0,,1020.0,,"72509"
"2017-12-25",0.7,-4.9,3.3,11.2,,304.0,30.6,,,,"72509"
"2017-12-26",-3.6,-7.1,-2.7,0.0,,264.0,24.5,,1024.9,,"72509"
"2017-12-27",-8.0,-11.0,-6.6,0.0,,279.0,21.6,,1030.0,,"72509"
"2017-12-28",-12.1,-14.9,-11.0,0.0,,289.0,27.7,,1028.0,,"72509"
"2017-12-29",-14.2,-16.6,-9.9,0.0,,289.0,18.7,,1023.5,,"72509"
"2017-12-30",-11.7,-14.3,-7.7,0.3,,270.0,13.7,,1017.1,,"72509"
"2017-12-31",-11.3,-15.5,-10.5,0.0,,293.0,24.8,,1019.2,,"72509"
"2015-01-01",1.7,-2.7,8.3,0.0,"0.0",210.0,13.3,,1021.6,,"72405"
"2015-01-02",5.3,1.7,9.4,0.0,"0.0",,4.7,,1025.5,,"72405"
"2015-01-03",4.0,1.1,5.6,12.7,"0.0",,5.4,,,,"72405"
"2015-01-04",9.8,5.6,19.4,5.1,"0.0",209.0,20.2,,1012.5,,"72405"
"2015-01-05",7.8,-1.6,11.1,0.0,"0.0",310.0,23.0,,1025.3,,"72405"
"2015-01-06",-1.9,-4.3,0.0,5.1,"30.0",,7.9,,1025.1,,"72405"
"2015-01-07",-3.0,-9.3,-1.0,0.0,"50.0",297.0,24.5,,1022.5,,"72405"
"2015-01-08",-8.2,-11.0,-3.2,0.0,"50.0",263.0,18.4,,1032.3,,"72405"
"2015-01-09",-0.6,-3.2,5.6,0.0,"30.0",,19.8,,1020.7,,"72405"
"2015-01-10",-3.2,-7.1,-1.0,0.0,"0.0",,12.6,,1034.0,,"72405"
"2015-01-11",-1.7,-6.0,6.1,0.0,"0.0",,7.9,,1036.5,,"72405"
"2015-01-12",2.9,1.7,6.1,19.1,"0.0",,6.5,,,,"72405"
"2015-01-13",3.1,-1.6,5.6,0.0,"0.0",16.0,19.4,,,,"72405"
"2015-01-14",-1.2,-3.2,0.6,0.0,"0.0",0.0,13.0,,1027.9,,"72405"
"2015-01-15",1.5,0.0,5.6,0.0,"0.0",,9.4,,1020.8,,"72405"
"2015-01-16",2.7,-2.7,8.9,0.0,"0.0",,15.5,,1017.5,,"72405"
"2015-01-17",1.5,-2.1,4.4,0.0,"0.0",,14.4,,1026.9,,"72405"
"2015-01-18",3.2,1.1,7.2,15.2,"0.0",,7.9,,,,"72405"
"2015-01-19",6.6,0.6,10.0,0.0,"0.0",,10.1,,1014.4,,"72405"
"2015-01-20",3.7,-0.5,10.0,0.0,"0.0",,3.2,,1014.7,,"72405"
"2015-01-21",2.7,1.1,3.9,2.0,"0.0",,7.2,,1020.0,,"72405"
"2015-01-22",4.3,2.2,9.4,0.0,"0.0",,13.3,,1025.5,,"72405"
"2015-01-23",3.4,-0.5,6.1,16.5,"0.0",,8.3,,,,"72405"
"2015-01-24",3.8,2.8,7.2,12.2,"0.0",333.0,15.5,,,,"72405"
"2015-01-25",6.4,2.2,11.1,0.0,"0.0",,9.7,,1009.7,,"72405"
"2015-01-26",4.6,-1.6,7.8,5.3,"0.0",37.0,21.2,,1008.4,,"72405"
"2015-01-27",0.2,-1.0,2.8,0.3,"30.0",328.0,23.8,,1009.9,,"72405"
"2015-01-28",-0.6,-4.3,3.9,0.0,"0.0",325.0,21.6,,1022.8,,"72405"
"2015-01-29",0.1,-3.2,4.4,1.3,"0.0",,9.4,,1023.1,,"72405"
"2015-01-30",4.0,-4.9,6.1,0.0,"0.0",,24.8,,1018.0,,"72405"
"2015-01-31",-2.9,-6.6,2.2,0.0,"0.0",,15.5,,1026.2,,"72405"
"2015-02-01",0.8,-2.7,6.7,1.0,"0.0",,6.5,,1021.9,,"72405"
"2015-02-02",4.6,-2.7,10.0,2.3,"0.0",,19.8,,1004.8,,"72405"
"2015-02-03",-1.4,-3.8,3.9,0.0,"0.0",278.0,15.1,,1025.7,,"72405"
"2015-02-04",2.9,-1.6,12.8,0.0,"0.0",183.0,14.0,,1020.9,,"72405"
"2015-02-05",3.7,-6.0,6.7,0.0,"0.0",314.0,27.0,,1019.5,,"72405"
"2015-02-06",-3.6,-8.2,3.3,0.0,"0.0",,11.5,,1025.4,,"72405"
"2015-02-07",2.3,-3.2,10.0,0.0,"0.0",,6.1,,1019.3,,"72405"
"2015-02-08",6.9,1.7,20.0,0.0,"0.0",,7.6,,1010.8,,"72405"
"2015-02-09",5.3,1.1,7.2,1.8,"0.0",43.0,16.9,,,,"72405"
"2015-02-10",2.0,0.6,4.4,0.5,"0.0",6.0,24.5,,1016.5,,"72405"
"2015-02-11",2.4,-1.6,8.3,0.0,"0.0",,12.2,,1016.8,,"72405"
"2015-02-12",2.9,-6.6,6.7,0.0,"0.0",265.0,21.2,,1012.6,,"72405"
"2015-02-13",-5.1,-9.3,-1.0,0.0,"0.0",304.0,20.9,,1023.9,,"72405"
"2015-02-14",-0.7,-7.7,7.2,0.0,"0.0",,21.6,,,,"72405"
"2015-02-15",-7.3,-11.6,-5.5,0.0,"0.0",313.0,35.3,,1020.2,,"72405"
"2015-02-16",-9.8,-12.1,-6.6,7.4,"0.0",,12.2,,,,"72405"
"2015-02-17",-6.3,-8.2,-0.5,5.8,"130.0",,9.4,,,,"72405"
"2015-02-18",-4.2,-10.5,1.1,0.0,"100.0",,12.6,,1012.0,,"72405"
"2015-02-19",-7.0,-11.6,-6.0,0.0,"100.0",290.0,26.3,,1018.3,,"72405"
"2015-02-20",-10.6,-14.9,-5.5,0.0,"80.0",,14.0,,1030.1,,"72405"
"2015-02-21",-6.8,-9.9,1.7,17.8,"80.0",185.0,15.8,,,,"72405"
"2015-02-22",3.7,1.7,10.0,2.5,"100.0",,5.4,,,,"72405"
"2015-02-23",2.1,-7.1,5.0,0.0,"30.0",337.0,23.8,,1027.6,,"72405"
"2015-02-24",-5.8,-9.9,-1.0,0.0,"0.0",174.0,13.7,,1022.4,,"72405"
"2015-02-25",-1.4,-6.0,5.6,0.0,"0.0",,6.8,,1013.3,,"72405"
"2015-02-26",1.9,-0.5,3.9,3.6,"30.0",,11.2,,,,"72405"
"2015-02-27",0.7,-3.8,1.7,0.0,"0.0",,16.6,,1029.7,,"72405"
"2015-02-28",-3.2,-6.6,0.6,0.0,"0.0",,8.3,,1042.5,,"72405"
"2015-12-01",7.8,6.7,8.9,21.6,"0.0",,7.6,,,,"72405"
"2015-12-02",10.7,8.9,15.0,5.6,"0.0",2.0,9.4,,,,"72405"
"2015-12-03",9.8,5.6,11.7,0.0,"0.0",303.0,22.0,,1019.0,,"72405"
"2015-12-04",6.8,2.2,11.7,0.0,"0.0",,8.3,,1032.9,,"72405"
"2015-12-05",6.4,0.6,12.2,0.0,"0.0",,4.0,,1038.7,,"72405"
"2015-12-06",5.4,0.6,11.1,0.0,"0.0",,4.7,,,,"72405"
"2015-12-07",7.9,2.2,15.6,0.0,"0.0",307.0,8.6,,1022.1,,"72405"
"2015-12-08",8.3,3.3,13.3,0.0,"0.0",,6.1,,1020.5,,"72405"
"2015-12-09",6.6,3.9,9.4,0.0,"0.0",,7.9,,,,"72405"
"2015-12-10",9.4,5.0,17.2,0.0,"0.0",,4.3,,1015.1,,"72405"
"2015-12-11",10.9,5.6,18.9,0.0,"0.0",,6.1,,1014.5,,"72405"
"2015-12-12",12.2,7.2,20.0,0.0,"0.0",,5.4,,1020.3,,"72405"
"2015-12-13",13.5,8.9,21.7,0.0,"0.0",,8.3,,1020.5,,"72405"
"2015-12-14",15.6,11.7,20.6,3.3,"0.0",186.0,18.4,,,,"72405"
"2015-12-15",16.5,8.3,19.4,0.0,"0.0",304.0,19.8,,,,"72405"
"2015-12-16",9.8,5.0,13.9,0.0,"0.0",,8.6,,1018.4,,"72405"
"2015-12-17",9.9,8.3,12.2,10.7,"0.0",,5.8,,,,"72405"
"2015-12-18",8.6,1.7,11.1,0.0,"0.0",326.0,22.0,,,,"72405"
"2015-12-19",3.0,-1.0,7.2,0.0,"0.0",,15.8,,1024.3,,"72405"
"2015-12-20",3.7,0.0,7.8,0.0,"0.0",,10.1,,1033.7,,"72405"
"2015-12-21",7.7,3.3,14.4,0.0,"0.0",196.0,19.1,,1025.0,,"72405"
"2015-12-22",12.8,10.6,16.7,3.6,"0.0",191.0,12.6,,,,"72405"
"2015-12-23",15.2,12.2,18.9,42.4,"0.0",157.0,9.4,,,,"72405"
"2015-12-24",18.8,15.6,21.7,5.1,"0.0",,16.2,,1015.4,,"72405"
"2015-12-25",17.9,13.9,20.6,7.6,"0.0",,7.6,,,,"72405"
"2015-12-26",14.3,10.6,15.6,0.3,"0.0",,13.7,,1027.4,,"72405"
"2015-12-27",13.9,10.6,21.1,0.5,"0.0",,18.4,,1017.1,,"72405"
"2015-12-28",10.6,5.0,15.6,5.8,"0.0",43.0,22.7,,,,"72405"
"2015-12-29",8.2,6.7,11.7,12.7,"0.0",,10.8,,1017.3,,"72405"
"2015-12-30",10.6,9.4,12.8,3.8,"0.0",,7.6,,,,"72405"
"2015-12-31",11.2,6.7,13.9,0.0,"0.0",,13.7,,,,"72405"
"2016-01-01",6.7,2.2,8.3,0.0,"0.0",,13.3,,1020.5,,"72405"
"2016-01-02",4.2,0.0,8.9,0.0,"0.0",224.0,10.1,,1019.4,,"72405"
"2016-01-03",4.9,0.0,12.2,0.0,"0.0",,12.6,,1013.7,,"72405"
"2016-01-04",2.0,-6.0,3.3,0.0,"0.0",338.0,27.0,,1020.3,,"72405"
"2016-01-05",-4.3,-8.8,1.1,0.0,"0.0",,16.6,,1036.5,,"72405"
"2016-01-06",-1.7,-6.6,4.4,0.0,"0.0",182.0,6.1,,1034.6,,"72405"
"2016-01-07",3.3,1.1,6.1,0.0,"0.0",,4.3,,,,"72405"
"2016-01-08",5.1,4.4,7.2,0.0,"0.0",,7.2,,,,"72405"
"2016-01-09",6.9,5.0,10.0,5.8,"0.0",24.0,7.6,,,,"72405"
"2016-01-10",12.5,2.8,16.7,14.2,"0.0",230.0,27.4,,1001.7,,"72405"
"2016-01-11",2.3,-2.1,5.0,0.0,"0.0",298.0,15.8,,1017.3,,"72405"
"2016-01-12",2.1,-2.1,8.3,0.0,"0.0",,21.6,,,,"72405"
"2016-01-13",-2.0,-6.0,0.0,0.0,"0.0",298.0,16.2,,1020.1,,"72405"
"2016-01-14",1.7,-2.1,11.7,0.0,"0.0",187.0,12.2,,1015.2,,"72405"
"2016-01-15",5.9,1.1,10.0,8.1,"0.0",,9.4,,,,"72405"
"2016-01-16",7.1,3.3,11.7,0.3,"0.0",298.0,14.8,,,,"72405"
"2016-01-17",2.9,0.0,3.3,1.3,"0.0",348.0,10.4,,1010.6,,"72405"
"2016-01-18",-3.1,-8.8,1.1,0.0,"0.0",296.0,28.4,,1018.0,,"72405"
"2016-01-19",-6.9,-9.3,-2.1,0.0,"0.0",302.0,24.1,,1026.2,,"72405"
"2016-01-20",-4.5,-7.1,-0.5,0.8,"0.0",,13.0,,,,"72405"
"2016-01-21",-2.3,-4.3,1.1,0.0,"0.0",307.0,19.4,,1025.0,,"72405"
"2016-01-22",-3.3,-5.5,-1.6,13.0,"0.0",20.0,18.7,,,,"72405"
"2016-01-23",-3.7,-4.3,-1.6,24.6,"360.0",355.0,36.7,,,,"72405"
"2016-01-24",-2.1,-7.1,1.7,0.0,"460.0",315.0,14.8,,1017.6,,"72405"
"2016-01-25",-2.9,-8.8,5.6,0.0,"430.0",,3.6,,1024.2,,"72405"
"2016-01-26",4.1,-1.0,11.1,0.0,"250.0",,12.6,,1018.2,,"72405"
"2016-01-27",5.7,-0.5,8.9,0.0,"100.0",,15.5,,1020.4,,"72405"
"2016-01-28",0.4,-3.8,4.4,0.0,"100.0",,6.5,,1014.0,,"72405"
"2016-01-29",2.4,-2.1,6.1,0.0,"80.0",,19.4,,1006.5,,"72405"
"2016-01-30",0.8,-4.3,5.6,0.0,"80.0",,12.2,,1018.4,,"72405"
"2016-01-31",6.2,2.2,13.9,0.0,"80.0",189.0,15.1,,1013.4,,"72405"
"2016-02-01",10.0,6.1,16.1,3.0,"0.0",277.0,14.4,,,,"72405"
"2016-02-02",6.7,2.2,11.7,0.0,"0.0",,10.1,,1025.1,,"72405"
"2016-02-03",7.4,5.0,13.9,12.7,"0.0",177.0,11.2,,,,"72405"
"2016-02-04",11.2,5.6,14.4,0.5,"0.0",334.0,21.2,,,,"72405"
"2016-02-05",4.8,0.6,6.7,1.0,"0.0",324.0,24.1,,1024.2,,"72405"
"2016-02-06",2.2,-2.1,6.7,0.0,"0.0",197.0,9.7,,1029.1,,"72405"
"2016-02-07",3.1,-1.0,7.8,0.0,"0.0",,11.9,,1019.4,,"72405"
"2016-02-08",4.8,1.1,7.8,0.3,"0.0",97.0,13.7,,1007.6,,"72405"
"2016-02-09",3.3,0.0,4.4,5.6,"0.0",,12.2,,,,"72405"
"2016-02-10",0.9,-3.2,3.9,0.0,"0.0",297.0,20.9,,1009.4,,"72405"
"2016-02-11",-3.3,-6.0,-1.0,0.0,"0.0",296.0,22.7,,1020.5,,"72405"
"2016-02-12",-4.3,-7.1,-0.5,0.0,"0.0",209.0,10.4,,1022.4,,"72405"
"2016-02-13",-4.3,-9.3,-2.1,0.0,"0.0",302.0,29.5,,,,"72405"
"2016-02-14",-7.8,-10.5,-3.2,0.3,"0.0",338.0,13.7,,,,"72405"
"2016-02-15",-4.6,-6.6,-0.5,11.9,"50.0",113.0,9.4,,,,"72405"
"2016-02-16",4.5,-1.0,11.7,17.5,"50.0",283.0,16.2,,,,"72405"
"2016-02-17",4.8,-0.5,9.4,0.0,"0.0",,12.6,,1018.4,,"72405"
"2016-02-18",2.6,-1.0,4.4,0.0,"0.0",335.0,18.4,,1031.8,,"72405"
"2016-02-19",0.5,-3.2,5.6,0.0,"0.0",145.0,13.3,,1031.1,,"72405"
"2016-02-20",8.2,4.4,18.3,0.0,"0.0",188.0,18.0,,,,"72405"
"2016-02-21",10.4,7.2,13.9,2.3,"0.0",,11.2,,,,"72405"
"2016-02-22",8.8,5.0,11.7,0.0,"0.0",,11.2,,1019.7,,"72405"
"2016-02-23",6.3,4.4,7.2,13.2,"0.0",37.0,16.9,,,,"72405"
"2016-02-24",8.8,5.6,18.3,27.9,"0.0",,16.9,,,,"72405"
"2016-02-25",10.9,4.4,15.6,0.0,"0.0",251.0,27.7,,998.6,,"72405"
"2016-02-26",3.8,-0.5,4.4,0.0,"0.0",313.0,25.9,,1016.6,,"72405"
"2016-02-27",2.2,-2.7,8.3,0.0,"0.0",244.0,11.5,,1021.1,,"72405"
"2016-02-28",7.3,0.6,18.3,0.0,"0.0",192.0,18.0,,1015.3,,"72405"
"2016-02-29",14.1,6.7,18.3,0.0,"0.0",,18.4,,1009.7,,"72405"
"2016-12-01",13.8,8.3,17.2,3.6,"0.0",302.0,18.7,,1008.4,,"72405"
"2016-12-02",9.0,6.7,12.8,0.0,"0.0",302.0,20.5,,1017.8,,"72405"
"2016-12-03",7.8,5.6,10.6,0.0,"0.0",299.0,21.6,,,,"72405"
"2016-12-04",5.9,3.3,8.3,1.3,"0.0",,11.9,,1024.0,,"72405"
"2016-12-05",7.8,4.4,13.9,4.6,"0.0",304.0,13.7,,,,"72405"
