"weather_date","weather_tavg","weather_tmin","weather_tmax","weather_prcp","weather_snow","weather_wdir","weather_wspd","weather_wpgt","weather_pres","weather_tsun","station"
"2016-04-30",14.0,9.4,21.7,0.0,,284.0,25.2,,1012.2,,"72494"
"2016-05-01",18.2,12.2,26.7,0.0,,350.0,9.0,,1010.5,,"72494"
"2016-05-02",15.6,10.6,18.3,0.0,,287.0,18.0,,1016.6,,"72494"
"2016-05-03",13.0,10.6,18.3,0.0,,295.0,22.7,,1015.2,,"72494"
"2016-05-04",13.6,11.1,19.4,0.0,,244.0,15.1,,1012.1,,"72494"
"2016-05-05",15.4,12.2,19.4,0.0,,215.0,15.5,,1011.4,,"72494"
"2016-05-06",13.8,12.2,14.4,0.8,,233.0,13.7,,1011.4,,"72494"
"2016-05-07",14.2,12.2,17.2,0.3,,218.0,13.0,,1013.8,,"72494"
"2016-05-08",15.4,12.8,19.4,0.3,,275.0,16.9,,1014.8,,"72494"
"2016-05-09",14.7,11.1,20.0,0.0,,258.0,16.9,,1014.9,,"72494"
"2016-05-10",13.8,11.1,19.4,0.0,,297.0,15.5,,1015.1,,"72494"
"2016-05-11",13.9,11.1,18.9,0.0,,307.0,18.4,,1016.6,,"72494"
"2016-05-12",14.2,11.7,18.3,0.0,,283.0,22.0,,1017.3,,"72494"
"2016-05-13",14.8,12.8,18.9,0.0,,263.0,19.4,,1016.7,,"72494"
"2016-05-14",15.5,12.2,21.7,0.0,,224.0,15.8,,1017.2,,"72494"
"2016-05-15",16.1,13.3,18.9,0.0,,272.0,34.6,,1015.4,,"72494"
"2016-05-16",15.6,12.2,21.7,0.0,,280.0,22.7,,1014.6,,"72494"
"2016-05-17",17.8,12.2,30.6,0.0,,303.0,15.5,,1013.0,,"72494"
"2016-05-18",18.6,13.3,22.8,0.0,,297.0,18.7,,1013.8,,"72494"
"2016-05-19",15.4,11.7,17.8,0.0,,265.0,38.5,,1011.9,,"72494"
"2016-05-20",13.4,11.1,16.7,0.0,,266.0,34.9,,1011.0,,"72494"
"2016-05-21",14.1,12.2,17.8,0.0,,257.0,19.8,,1016.4,,"72494"
"2016-05-22",14.7,12.8,18.3,0.0,,266.0,19.8,,1018.7,,"72494"
"2016-05-23",15.2,12.2,18.9,0.0,,266.0,23.0,,1014.6,,"72494"
"2016-05-24",14.9,13.3,18.3,0.0,,264.0,24.5,,1015.2,,"72494"
"2016-05-25",14.9,13.3,18.3,0.0,,263.0,22.3,,1019.4,,"72494"
"2016-05-26",15.4,12.8,21.1,0.0,,258.0,18.0,,1018.3,,"72494"
"2016-05-27",15.7,11.7,22.8,0.0,,300.0,16.6,,1013.4,,"72494"
"2016-05-28",18.8,13.3,26.1,0.0,,301.0,15.8,,1010.5,,"72494"
"2016-05-29",17.2,11.7,22.2,0.0,,315.0,16.6,,1014.4,,"72494"
"2016-05-30",15.6,11.7,21.1,0.0,,307.0,18.4,,1014.7,,"72494"
"2016-05-31",16.3,11.7,22.8,0.0,,303.0,19.1,,1011.2,,"72494"
"2016-06-01",16.2,11.7,23.9,0.0,,316.0,16.9,,1011.7,,"72494"
"2016-06-02",15.9,12.2,22.2,0.0,,306.0,17.3,,1015.0,,"72494"
"2016-06-03",18.6,13.3,30.6,0.0,,315.0,15.5,,1014.4,,"72494"
"2016-06-04",18.8,13.3,23.3,0.0,,297.0,17.6,,1012.2,,"72494"
"2016-06-05",16.3,11.7,22.2,0.0,,301.0,20.9,,1011.9,,"72494"
"2016-06-06",15.6,11.7,21.7,0.0,,287.0,22.0,,1010.3,,"72494"
"2016-06-07",16.7,13.9,21.1,0.0,,275.0,21.2,,1012.7,,"72494"
"2016-06-08",16.3,14.4,20.6,0.0,,259.0,24.8,,1014.4,,"72494"
"2016-06-09",15.8,13.9,17.8,0.0,,267.0,25.9,,1014.3,,"72494"
"2016-06-10",16.0,12.2,20.0,0.0,,268.0,35.3,,1015.1,,"72494"
"2016-06-11",16.7,10.6,26.7,0.0,,293.0,16.6,,1013.1,,"72494"
"2016-06-12",18.8,14.4,24.4,0.0,,172.0,14.0,,1015.7,,"72494"
"2016-06-13",16.9,12.8,18.9,0.0,,265.0,28.4,,1018.6,,"72494"
"2016-06-14",15.4,12.8,18.3,0.0,,263.0,39.6,,1017.1,,"72494"
"2016-06-15",14.7,11.7,18.9,0.0,,261.0,25.2,,1016.9,,"72494"
"2016-06-16",16.6,13.3,23.3,0.0,,183.0,15.1,,1018.3,,"72494"
"2016-06-17",18.6,14.4,22.2,0.0,,212.0,16.6,,1018.0,,"72494"
"2016-06-18",16.7,13.3,22.2,0.0,,289.0,22.3,,1020.9,,"72494"
"2016-06-19",19.8,13.9,28.9,0.0,,297.0,18.7,,1018.0,,"72494"
"2016-06-20",17.4,12.8,22.2,0.0,,291.0,27.7,,1017.8,,"72494"
"2016-06-21",17.6,12.8,25.6,0.0,,299.0,21.2,,1016.5,,"72494"
"2016-06-22",15.5,12.8,18.3,0.0,,271.0,23.0,,1016.0,,"72494"
"2016-06-23",15.8,12.2,22.8,0.0,,283.0,34.9,,1018.1,,"72494"
"2016-06-24",16.3,12.2,22.8,0.0,,285.0,27.0,,1017.7,,"72494"
"2016-06-25",17.5,12.8,25.0,0.0,,295.0,23.0,,1014.5,,"72494"
"2016-06-26",16.4,12.2,22.2,0.0,,293.0,28.4,,1014.9,,"72494"
"2016-06-27",15.7,11.1,21.1,0.0,,297.0,29.5,,1015.6,,"72494"
"2016-06-28",14.9,11.1,19.4,0.0,,296.0,31.0,,1015.0,,"72494"
"2016-06-29",13.9,11.1,17.2,0.0,,285.0,22.3,,1014.9,,"72494"
"2016-06-30",15.1,11.7,22.8,0.0,,297.0,20.5,,1011.6,,"72494"
"2016-07-01",15.7,12.2,21.1,0.0,,309.0,18.7,,1011.2,,"72494"
"2016-07-02",15.9,12.2,23.3,0.0,,327.0,12.2,,1013.7,,"72494"
"2016-07-03",16.7,12.2,23.3,0.0,,323.0,14.0,,1015.9,,"72494"
"2016-07-04",16.9,12.8,22.8,0.0,,307.0,16.2,,1016.1,,"72494"
"2016-07-05",16.2,12.8,19.4,0.0,,279.0,17.6,,1015.5,,"72494"
"2016-07-06",15.1,12.2,19.4,0.0,,264.0,20.9,,1015.6,,"72494"
"2016-07-07",14.7,12.8,17.2,0.0,,258.0,24.5,,1016.1,,"72494"
"2016-07-08",15.3,13.3,20.6,0.0,,272.0,23.0,,1016.7,,"72494"
"2016-07-09",17.7,14.4,22.2,0.0,,272.0,25.6,,1018.9,,"72494"
"2016-07-10",16.7,13.3,22.8,0.0,,274.0,30.2,,1017.7,,"72494"
"2016-07-11",16.8,12.8,20.6,0.0,,285.0,25.9,,1014.1,,"72494"
"2016-07-12",15.9,12.8,20.6,0.0,,274.0,25.6,,1014.7,,"72494"
"2016-07-13",17.0,12.8,25.0,0.0,,304.0,19.8,,1014.9,,"72494"
"2016-07-14",16.8,12.2,20.0,0.0,,294.0,24.1,,1014.6,,"72494"
"2016-07-15",15.5,12.2,22.8,0.0,,315.0,15.1,,1013.2,,"72494"
"2016-07-16",16.6,12.8,22.8,0.0,,329.0,12.6,,1012.0,,"72494"
"2016-07-17",16.3,12.8,21.7,0.0,,260.0,20.2,,1013.9,,"72494"
"2016-07-18",15.6,13.3,20.6,0.0,,260.0,23.8,,1018.3,,"72494"
"2016-07-19",15.8,12.8,20.6,0.0,,266.0,26.3,,1018.9,,"72494"
"2016-07-20",16.1,13.3,20.0,0.0,,278.0,27.7,,1017.8,,"72494"
"2016-07-21",16.2,13.3,21.1,0.0,,270.0,26.6,,1019.0,,"72494"
"2016-07-22",16.4,12.2,21.1,0.0,,293.0,24.8,,1018.8,,"72494"
"2016-07-23",17.2,13.3,22.2,0.0,,293.0,24.8,,1014.0,,"72494"
"2016-07-24",16.6,13.3,20.6,0.0,,294.0,23.4,,1011.5,,"72494"
"2016-07-25",16.1,12.2,22.2,0.0,,304.0,16.9,,1013.3,,"72494"
"2016-07-26",16.9,11.7,27.2,0.0,,298.0,17.6,,1011.9,,"72494"
"2016-07-27",17.4,12.2,22.2,0.0,,292.0,24.1,,1012.1,,"72494"
"2016-07-28",15.2,11.7,20.6,0.0,,298.0,24.1,,1012.2,,"72494"
"2016-07-29",15.2,11.7,20.6,0.0,,297.0,24.5,,1010.4,,"72494"
"2016-07-30",15.6,12.2,22.8,0.0,,303.0,20.5,,1009.7,,"72494"
"2016-07-31",16.7,13.3,24.4,0.0,,305.0,15.5,,1011.9,,"72494"
"2016-08-01",18.0,13.9,23.3,0.0,,277.0,19.8,,1014.1,,"72494"
"2016-08-02",16.5,13.3,20.6,0.0,,298.0,19.8,,1015.5,,"72494"
"2016-08-03",16.4,12.2,22.8,0.0,,309.0,17.3,,1014.6,,"72494"
"2016-08-04",15.5,13.3,19.4,0.0,,249.0,19.8,,1014.1,,"72494"
"2016-08-05",16.2,12.8,20.6,0.0,,243.0,18.0,,1012.7,,"72494"
"2016-08-06",15.3,13.3,20.0,0.0,,267.0,22.3,,1012.3,,"72494"
"2016-08-07",15.9,13.3,21.1,0.0,,271.0,20.2,,1012.2,,"72494"
"2016-08-08",16.6,13.3,22.8,0.0,,281.0,19.1,,1010.9,,"72494"
"2016-08-09",17.0,13.9,24.4,0.0,,298.0,17.3,,1010.3,,"72494"
"2016-08-10",16.9,13.3,23.3,0.0,,299.0,16.2,,1012.0,,"72494"
"2016-08-11",16.4,13.9,22.8,0.0,,312.0,15.8,,1015.4,,"72494"
"2016-08-12",16.3,12.2,20.6,0.0,,302.0,19.8,,1016.5,,"72494"
"2016-08-13",15.3,11.7,21.1,0.0,,298.0,23.0,,1014.5,,"72494"
"2016-08-14",15.3,12.2,21.1,0.0,,295.0,27.0,,1012.9,,"72494"
"2016-08-15",15.3,12.8,21.1,0.0,,296.0,19.1,,1013.6,,"72494"
"2016-08-16",15.7,12.8,20.0,0.0,,295.0,21.6,,1012.6,,"72494"
"2016-08-17",15.8,12.8,21.1,0.0,,303.0,19.1,,1010.8,,"72494"
"2016-08-18",16.9,14.4,22.8,0.0,,317.0,15.5,,1010.8,,"72494"
"2016-08-19",17.3,14.4,22.8,0.0,,309.0,16.6,,1012.6,,"72494"
"2016-08-20",16.7,14.4,20.6,0.0,,292.0,22.7,,1013.6,,"72494"
"2016-08-21",16.5,14.4,20.6,0.0,,283.0,21.6,,1013.6,,"72494"
"2016-08-22",16.4,14.4,20.6,0.0,,278.0,20.5,,1014.3,,"72494"
"2016-08-23",16.9,13.9,22.8,0.0,,,16.2,,1017.4,,"72494"
"2016-08-24",16.4,13.9,20.0,0.0,,289.0,22.0,,1017.8,,"72494"
"2016-08-25",15.6,13.3,21.1,0.0,,270.0,16.9,,1013.9,,"72494"
"2016-08-26",17.6,15.0,22.2,0.0,,193.0,13.0,,1013.5,,"72494"
"2016-08-27",18.2,16.1,22.2,0.0,,,14.0,,1015.7,,"72494"
"2016-08-28",17.7,15.0,22.2,0.0,,256.0,17.3,,1018.1,,"72494"
"2016-08-29",16.8,13.9,21.7,0.0,,275.0,24.1,,1018.3,,"72494"
"2016-08-30",18.2,15.6,22.8,0.0,,277.0,28.1,,1015.3,,"72494"
"2016-08-31",17.9,15.0,21.7,0.0,,267.0,30.6,,1013.9,,"72494"
"2016-09-01",16.8,14.4,20.0,0.0,,262.0,17.6,,1014.6,,"72494"
"2016-09-02",16.7,12.8,21.7,0.0,,285.0,19.4,,1012.6,,"72494"
"2016-09-03",15.8,13.9,18.9,0.0,,252.0,23.0,,1010.9,,"72494"
"2016-09-04",15.8,13.3,19.4,0.0,,263.0,22.3,,1010.6,,"72494"
"2016-09-05",15.7,11.7,22.2,0.0,,300.0,15.1,,1010.3,,"72494"
"2016-09-06",17.0,12.2,28.9,0.0,,311.0,14.8,,1010.9,,"72494"
"2016-09-07",19.4,14.4,31.1,0.0,,314.0,12.6,,1012.4,,"72494"
"2016-09-08",19.2,13.9,22.8,0.0,,315.0,16.2,,1017.6,,"72494"
"2016-09-09",15.9,13.3,19.4,0.0,,298.0,21.2,,1016.3,,"72494"
"2016-09-10",15.3,12.8,19.4,0.0,,294.0,20.5,,1017.2,,"72494"
"2016-09-11",16.2,12.8,21.7,0.0,,248.0,13.7,,1017.2,,"72494"
"2016-09-12",15.7,12.2,18.9,0.0,,232.0,16.6,,1012.6,,"72494"
"2016-09-13",16.6,13.3,21.7,0.0,,175.0,15.8,,1012.6,,"72494"
"2016-09-14",17.9,13.3,23.3,0.0,,285.0,16.2,,1018.1,,"72494"
"2016-09-15",16.1,12.8,18.3,0.0,,290.0,24.1,,1017.3,,"72494"
"2016-09-16",14.9,12.8,20.6,0.0,,302.0,18.0,,1015.1,,"72494"
"2016-09-17",14.9,11.7,21.7,0.0,,305.0,15.8,,1015.4,,"72494"
"2016-09-18",17.5,13.3,31.1,0.0,,308.0,13.0,,1013.6,,"72494"
"2016-09-19",21.1,16.1,29.4,0.0,,319.0,13.0,,1012.8,,"72494"
"2016-09-20",18.6,14.4,22.8,0.0,,301.0,18.7,,1014.1,,"72494"
"2016-09-21",15.9,13.9,18.9,0.0,,264.0,35.3,,1014.1,,"72494"
"2016-09-22",15.7,13.3,20.0,0.0,,272.0,30.2,,1017.0,,"72494"
"2016-09-23",15.7,11.1,22.8,0.0,,284.0,19.8,,1019.9,,"72494"
"2016-09-24",18.3,14.4,27.8,0.0,,290.0,13.3,,1018.9,,"72494"
"2016-09-25",21.1,14.4,34.4,0.0,,,9.0,,1016.3,,"72494"
"2016-09-26",23.9,17.2,33.9,0.0,,331.0,9.4,,1014.4,,"72494"
"2016-09-27",23.1,13.3,26.1,0.0,,301.0,14.8,,1011.9,,"72494"
"2016-09-28",15.9,12.8,20.0,0.0,,294.0,22.3,,1012.4,,"72494"
"2016-09-29",14.3,12.2,17.2,0.0,,279.0,23.0,,1017.7,,"72494"
"2016-09-30",14.2,12.2,18.3,0.0,,263.0,27.0,,1019.7,,"72494"
"2016-10-01",15.6,12.2,20.6,0.0,,281.0,27.7,,1019.4,,"72494"
"2016-10-02",16.2,13.3,20.0,0.0,,267.0,21.6,,1017.8,,"72494"
"2016-10-03",15.2,12.2,18.3,0.0,,157.0,8.3,,1017.9,,"72494"
"2016-10-04",17.1,13.9,21.1,0.0,,295.0,20.2,,1016.2,,"72494"
"2016-10-05",16.1,12.2,21.1,0.0,,279.0,18.0,,1017.7,,"72494"
"2016-10-06",16.5,11.7,23.9,0.0,,296.0,13.0,,1017.1,,"72494"
"2016-10-07",17.4,12.2,28.9,0.0,,305.0,9.7,,1014.9,,"72494"
"2016-10-08",20.1,13.9,28.9,0.0,,312.0,10.1,,1012.6,,"72494"
"2016-10-09",19.2,11.7,26.7,0.0,,314.0,13.7,,1013.8,,"72494"
"2016-10-10",14.9,11.1,21.7,0.0,,275.0,16.9,,1014.8,,"72494"
"2016-10-11",16.2,12.8,20.0,0.0,,235.0,14.8,,1017.4,,"72494"
"2016-10-12",14.5,12.8,15.6,0.0,,,10.1,,,,"72494"
"2016-10-13",15.8,12.8,22.2,0.0,,175.0,11.2,,,,"72494"
"2016-10-14",18.4,14.4,20.0,5.8,,199.0,20.9,,,,"72494"
"2016-10-15",17.2,13.3,22.2,10.2,,204.0,20.2,,,,"72494"
"2016-10-16",17.7,16.7,18.9,17.0,,211.0,16.9,,1009.5,,"72494"
"2016-10-17",17.4,14.4,20.6,0.0,,258.0,15.1,,1016.2,,"72494"
"2016-10-18",16.0,13.3,20.6,0.0,,288.0,15.1,,1020.9,,"72494"
"2016-10-19",16.3,11.7,23.3,0.0,,298.0,9.0,,1021.3,,"72494"
"2016-10-20",17.3,12.2,25.6,0.0,,,8.3,,1018.9,,"72494"
"2016-10-21",17.8,13.9,22.8,0.0,,287.0,18.0,,1014.1,,"72494"
"2016-10-22",16.0,13.3,19.4,0.0,,287.0,19.8,,1012.1,,"72494"
"2016-10-23",14.8,10.6,18.9,0.0,,252.0,16.6,,1012.7,,"72494"
"2016-10-24",17.2,15.6,20.6,0.8,,162.0,24.5,,1014.1,,"72494"
"2016-10-25",18.0,16.7,21.7,1.0,,157.0,20.9,,1016.4,,"72494"
"2016-10-26",17.9,14.4,22.2,0.0,,267.0,9.0,,1016.2,,"72494"
"2016-10-27",17.4,15.6,18.3,14.7,,100.0,7.9,,1014.1,,"72494"
"2016-10-28",17.2,16.1,19.4,6.6,,175.0,12.2,,1012.2,,"72494"
"2016-10-29",18.1,16.1,21.1,0.5,,166.0,12.6,,1013.7,,"72494"
"2016-10-30",17.3,13.9,19.4,13.2,,194.0,18.7,,1012.2,,"72494"
"2016-10-31",15.8,12.2,18.9,0.8,,163.0,13.3,,1017.3,,"72494"
"2016-11-01",16.0,11.7,17.8,0.5,,270.0,14.0,,1018.4,,"72494"
"2016-11-02",14.2,10.6,20.6,0.0,,250.0,7.9,,1021.5,,"72494"
"2016-11-03",15.8,11.7,21.7,0.0,,,4.7,,1020.7,,"72494"
"2016-11-04",17.1,12.8,22.2,0.0,,204.0,9.0,,1019.7,,"72494"
"2016-11-05",15.7,11.7,18.9,0.0,,260.0,10.1,,1019.0,,"72494"
"2016-11-06",17.1,15.6,19.4,0.0,,352.0,7.9,,1019.1,,"72494"
"2016-11-07",16.8,13.9,20.6,0.0,,,3.2,,1020.3,,"72494"
"2016-11-08",18.2,13.9,22.2,0.0,,,9.4,,1020.1,,"72494"
"2016-11-09",17.8,13.9,23.9,0.0,,,5.8,,1018.4,,"72494"
"2016-11-10",18.2,13.9,22.8,0.0,,,5.0,,1017.0,,"72494"
"2016-11-11",17.7,13.9,20.6,0.0,,309.0,8.6,,1017.5,,"72494"
"2016-11-12",17.9,13.9,21.1,0.0,,284.0,14.4,,1020.0,,"72494"
"2016-11-13",15.4,12.2,20.0,0.0,,283.0,10.4,,1021.2,,"72494"
"2016-11-14",14.9,12.2,17.2,0.0,,,11.5,,1021.1,,"72494"
"2016-11-15",15.2,13.3,18.3,0.0,,268.0,16.9,,1019.6,,"72494"
"2016-11-16",13.9,10.0,16.1,0.0,,286.0,23.0,,1018.9,,"72494"
"2016-11-17",11.7,7.8,16.1,0.0,,270.0,6.5,,,,"72494"
"2016-11-18",12.2,7.8,19.4,0.0,,169.0,13.0,,1016.2,,"72494"
"2016-11-19",14.7,12.8,16.1,15.0,,134.0,16.6,,1013.3,,"72494"
"2016-11-20",14.4,12.2,15.6,5.1,,48.0,10.8,,1013.3,,"72494"
"2016-11-21",13.7,11.1,16.1,0.0,,281.0,16.9,,1017.5,,"72494"
"2016-11-22",12.7,8.3,15.6,0.5,,162.0,10.8,,1021.2,,"72494"
"2016-11-23",13.3,10.0,16.1,0.8,,271.0,13.7,,1025.5,,"72494"
"2016-11-24",10.9,6.7,15.0,0.0,,216.0,7.9,,1024.8,,"72494"
"2016-11-25",10.6,7.2,14.4,0.0,,127.0,6.5,,1017.8,,"72494"
"2016-11-26",12.6,10.6,13.3,13.0,,195.0,17.3,,1011.5,,"72494"
"2016-11-27",12.3,10.6,15.0,2.8,,275.0,19.1,,1017.3,,"72494"
"2016-11-28",13.1,10.6,16.1,0.0,,292.0,17.6,,1017.2,,"72494"
"2016-11-29",11.7,6.7,16.1,0.0,,,5.4,,1019.6,,"72494"
"2016-11-30",10.9,7.2,13.3,1.5,,,6.8,,1020.1,,"72494"
"2016-03-01",9.3,6.1,13.9,20.6,"0.0",149.0,21.6,,1008.4,,"72793"
"2016-03-02",8.6,7.2,12.2,7.1,"0.0",155.0,16.2,,1013.4,,"72793"
"2016-03-03",10.6,8.9,14.4,0.8,"0.0",178.0,16.6,,1015.1,,"72793"
"2016-03-04",9.7,5.6,12.8,4.1,"0.0",162.0,8.6,,1010.2,,"72793"
"2016-03-05",10.9,8.3,17.8,4.8,"0.0",122.0,15.8,,998.5,,"72793"
"2016-03-06",11.7,6.1,15.0,4.1,"0.0",214.0,16.6,,999.7,,"72793"
"2016-03-07",7.2,4.4,10.6,5.1,"0.0",193.0,20.2,,1009.9,,"72793"
"2016-03-08",6.7,3.9,11.7,3.6,"0.0",181.0,10.8,,1014.6,,"72793"
"2016-03-09",7.6,5.6,12.8,23.6,"0.0",122.0,19.4,,1005.5,,"72793"
"2016-03-10",10.2,5.6,12.8,5.8,"0.0",182.0,24.8,,1007.8,,"72793"
"2016-03-11",7.3,2.2,15.6,8.1,"0.0",,9.7,,1004.8,,"72793"
"2016-03-12",8.4,4.4,10.0,3.8,"0.0",188.0,19.4,,1004.2,,"72793"
"2016-03-13",6.9,3.9,12.2,15.7,"0.0",155.0,24.1,,,,"72793"
"2016-03-14",5.7,3.9,8.3,6.4,"0.0",192.0,24.8,,1011.6,,"72793"
"2016-03-15",5.6,3.3,10.0,0.0,"0.0",202.0,16.9,,1023.9,,"72793"
"2016-03-16",7.1,3.9,11.7,0.0,"0.0",0.0,9.7,,1027.6,,"72793"
"2016-03-17",6.6,1.1,13.9,0.0,"0.0",16.0,18.7,,1026.2,,"72793"
"2016-03-18",11.4,8.3,17.2,0.0,"0.0",96.0,23.4,,1018.6,,"72793"
"2016-03-19",12.6,10.0,16.1,0.0,"0.0",,7.2,,1016.8,,"72793"
"2016-03-20",11.3,8.9,12.2,4.3,"0.0",,7.6,,1010.8,,"72793"
"2016-03-21",9.8,7.8,12.8,8.6,"0.0",165.0,11.9,,1008.7,,"72793"
"2016-03-22",8.8,6.7,12.8,0.0,"0.0",203.0,19.4,,1017.5,,"72793"
"2016-03-23",9.1,7.2,10.6,5.8,"0.0",184.0,19.8,,1023.0,,"72793"
"2016-03-24",8.3,6.1,11.1,0.0,"0.0",211.0,24.1,,1021.8,,"72793"
"2016-03-25",8.4,6.1,13.3,0.0,"0.0",263.0,10.1,,1023.6,,"72793"
"2016-03-26",9.4,5.6,14.4,3.3,"0.0",184.0,7.6,,1017.4,,"72793"
"2016-03-27",10.2,4.4,12.8,4.6,"0.0",179.0,23.4,,1015.8,,"72793"
"2016-03-28",6.7,3.3,12.8,0.0,"0.0",,9.0,,1022.7,,"72793"
"2016-03-29",9.2,4.4,17.2,0.0,"0.0",22.0,15.5,,1021.4,,"72793"
"2016-03-30",12.1,5.6,20.0,0.0,"0.0",,7.2,,1019.1,,"72793"
"2016-03-31",14.4,8.3,21.7,0.0,"0.0",,5.0,,1020.0,,"72793"
"2016-04-01",14.9,8.9,21.7,0.0,"0.0",,6.8,,1021.9,,"72793"
"2016-04-02",12.4,7.8,16.7,0.0,"0.0",,9.4,,1021.6,,"72793"
"2016-04-03",12.2,7.2,20.0,4.1,"0.0",,9.4,,1017.6,,"72793"
"2016-04-04",12.4,7.2,14.4,0.8,"0.0",203.0,25.2,,1023.5,,"72793"
"2016-04-05",9.5,6.7,13.3,0.0,"0.0",191.0,13.7,,1033.9,,"72793"
"2016-04-06",11.5,6.7,20.6,0.0,"0.0",22.0,14.0,,1029.6,,"72793"
"2016-04-07",14.9,10.0,25.6,0.0,"0.0",346.0,15.1,,1016.6,,"72793"
"2016-04-08",17.3,10.0,24.4,0.0,"0.0",,12.2,,1012.3,,"72793"
"2016-04-09",13.3,8.3,17.8,0.0,"0.0",215.0,7.9,,1011.5,,"72793"
"2016-04-10",11.4,7.8,14.4,0.0,"0.0",210.0,12.2,,1014.8,,"72793"
"2016-04-11",11.2,8.9,14.4,0.0,"0.0",212.0,11.9,,1019.7,,"72793"
"2016-04-12",11.2,6.7,13.9,8.1,"0.0",197.0,15.8,,1020.1,,"72793"
"2016-04-13",8.8,6.7,14.4,2.5,"0.0",168.0,9.7,,1016.2,,"72793"
"2016-04-14",10.6,6.7,15.0,3.8,"0.0",336.0,11.2,,1009.7,,"72793"
"2016-04-15",10.8,8.3,15.0,0.0,"0.0",193.0,11.5,,1025.7,,"72793"
"2016-04-16",11.8,6.7,19.4,0.0,"0.0",,8.6,,1027.6,,"72793"
"2016-04-17",15.7,8.9,26.7,0.0,"0.0",0.0,14.0,,1023.1,,"72793"
"2016-04-18",21.1,12.2,31.7,0.0,"0.0",,8.3,,1018.7,,"72793"
"2016-04-19",21.7,13.3,28.9,0.0,"0.0",,7.9,,1015.3,,"72793"
"2016-04-20",19.7,11.7,27.2,0.0,"0.0",,8.6,,1010.5,,"72793"
"2016-04-21",16.8,10.6,22.2,0.0,"0.0",197.0,12.6,,1009.0,,"72793"
"2016-04-22",15.3,11.1,16.7,0.0,"0.0",201.0,15.5,,1007.4,,"72793"
"2016-04-23",13.1,10.6,17.8,0.3,"0.0",198.0,18.4,,1017.0,,"72793"
"2016-04-24",11.2,7.8,12.8,7.6,"0.0",157.0,14.8,,1018.8,,"72793"
"2016-04-25",8.9,6.7,15.0,2.8,"0.0",192.0,8.6,,1023.3,,"72793"
"2016-04-26",10.4,6.1,15.0,0.0,"0.0",,7.9,,1020.4,,"72793"
"2016-04-27",11.7,8.9,17.2,0.0,"0.0",,7.6,,1017.2,,"72793"
"2016-04-28",12.8,10.0,17.2,0.0,"0.0",214.0,9.4,,1019.7,,"72793"
"2016-04-29",11.7,8.9,16.1,0.3,"0.0",,7.2,,1021.1,,"72793"
"2016-04-30",12.6,7.2,19.4,0.0,"0.0",,10.8,,1027.5,,"72793"
"2016-05-01",16.3,10.0,26.1,0.0,"0.0",9.0,15.8,,1020.4,,"72793"
"2016-05-02",21.6,12.2,30.6,0.0,"0.0",274.0,7.9,,1014.5,,"72793"
"2016-05-03",19.4,13.3,22.2,0.0,"0.0",,10.4,,1017.6,,"72793"
"2016-05-04",14.2,11.1,15.6,0.0,"0.0",11.0,14.4,,1018.4,,"72793"
"2016-05-05",13.8,8.9,20.0,0.0,"0.0",9.0,14.4,,1017.6,,"72793"
"2016-05-06",17.1,10.0,25.0,0.0,"0.0",13.0,16.9,,1017.9,,"72793"
"2016-05-07",19.6,11.1,27.8,0.0,"0.0",,10.8,,1013.6,,"72793"
"2016-05-08",15.4,8.9,18.9,0.8,"0.0",206.0,15.8,,1015.0,,"72793"
"2016-05-09",12.2,7.8,19.4,0.0,"0.0",218.0,9.4,,1020.0,,"72793"
"2016-05-10",15.6,8.3,23.9,0.0,"0.0",1.0,10.8,,1023.9,,"72793"
"2016-05-11",18.4,11.1,26.7,0.0,"0.0",196.0,9.0,,1018.5,,"72793"
"2016-05-12",17.8,9.4,24.4,0.0,"0.0",,7.9,,1016.7,,"72793"
"2016-05-13",18.5,10.0,28.9,0.0,"0.0",337.0,14.8,,1015.1,,"72793"
"2016-05-14",16.2,11.7,14.4,0.5,"0.0",209.0,11.2,,1015.2,,"72793"
"2016-05-15",12.4,11.1,13.3,0.5,"0.0",175.0,9.7,,1017.4,,"72793"
"2016-05-16",12.3,10.0,15.0,1.5,"0.0",339.0,8.3,,1023.5,,"72793"
"2016-05-17",14.7,10.6,20.6,0.0,"0.0",353.0,12.6,,1025.1,,"72793"
"2016-05-18",15.5,10.6,18.3,0.0,"0.0",242.0,10.8,,1019.1,,"72793"
"2016-05-19",12.2,8.9,17.2,12.7,"0.0",173.0,15.1,,1013.6,,"72793"
"2016-05-20",12.2,9.4,18.9,0.0,"0.0",300.0,11.9,,1010.4,,"72793"
"2016-05-21",13.4,10.0,14.4,5.3,"0.0",209.0,15.5,,1010.2,,"72793"
"2016-05-22",13.2,11.1,18.9,0.0,"0.0",207.0,19.8,,1013.8,,"72793"
"2016-05-23",14.2,11.7,18.9,0.0,"0.0",197.0,10.8,,1014.5,,"72793"
"2016-05-24",15.0,12.8,18.9,0.0,"0.0",304.0,7.2,,1016.0,,"72793"
"2016-05-25",14.8,11.7,18.3,0.0,"0.0",220.0,14.4,,1021.2,,"72793"
"2016-05-26",12.8,10.6,16.7,0.0,"0.0",203.0,16.9,,1022.7,,"72793"
"2016-05-27",12.7,9.4,17.8,0.0,"0.0",223.0,15.5,,1021.4,,"72793"
"2016-05-28",12.6,9.4,16.7,2.5,"0.0",193.0,16.2,,1019.2,,"72793"
