"weather_date","weather_tavg","weather_tmin","weather_tmax","weather_prcp","weather_snow","weather_wdir","weather_wspd","weather_wpgt","weather_pres","weather_tsun","station"
"2017-01-07",0.3,-1.6,2.8,0.0,"0.0",107.0,21.6,,1013.0,,"72793"
"2017-01-08",2.9,1.7,7.2,11.4,"0.0",102.0,19.1,,,,"72793"
"2017-01-09",3.7,1.1,5.6,1.3,"0.0",,12.6,,1004.6,,"72793"
"2017-01-10",2.7,0.0,4.4,1.8,"0.0",16.0,22.0,,,,"72793"
"2017-01-11",0.1,-2.1,1.1,0.0,"0.0",16.0,19.4,,1010.0,,"72793"
"2017-01-12",-0.7,-3.8,4.4,0.0,"0.0",38.0,9.7,,1024.0,,"72793"
"2017-01-13",-0.6,-3.8,2.8,0.0,"0.0",31.0,9.7,,1030.6,,"72793"
"2017-01-14",0.9,-3.2,6.7,0.0,"0.0",,7.9,,1028.4,,"72793"
"2017-01-15",1.3,-2.7,6.1,0.0,"0.0",,5.0,,1026.5,,"72793"
"2017-01-16",2.4,-1.0,7.2,0.0,"0.0",,6.5,,1020.8,,"72793"
"2017-01-17",5.9,3.9,9.4,44.2,"0.0",,7.6,,,,"72793"
"2017-01-18",8.0,6.7,11.7,30.7,"0.0",122.0,17.3,,994.7,,"72793"
"2017-01-19",8.0,5.0,10.0,2.3,"0.0",170.0,15.8,,999.0,,"72793"
"2017-01-20",7.6,2.8,11.1,0.0,"0.0",,15.1,,989.0,,"72793"
"2017-01-21",7.3,4.4,12.2,1.3,"0.0",,6.5,,,,"72793"
"2017-01-22",7.0,2.8,9.4,2.0,"0.0",106.0,14.0,,1000.6,,"72793"
"2017-01-23",4.9,1.1,8.9,0.0,"0.0",,7.9,,1010.1,,"72793"
"2017-01-24",2.8,-0.5,6.1,0.0,"0.0",,4.0,,1020.8,,"72793"
"2017-01-25",3.6,1.7,6.7,0.0,"0.0",,4.3,,1025.6,,"72793"
"2017-01-26",6.0,5.0,8.3,0.0,"0.0",,4.7,,1033.3,,"72793"
"2017-01-27",6.8,2.8,12.2,0.0,"0.0",,9.4,,1037.5,,"72793"
"2017-01-28",7.0,2.8,11.1,0.0,"0.0",159.0,8.6,,1035.6,,"72793"
"2017-01-29",6.3,2.8,8.9,0.8,"0.0",,13.3,,1031.1,,"72793"
"2017-01-30",6.8,4.4,7.2,0.5,"0.0",,14.8,,,,"72793"
"2017-01-31",4.8,1.1,6.7,0.0,"0.0",2.0,18.0,,,,"72793"
"2017-02-01",2.2,-1.6,6.1,0.0,"0.0",50.0,24.8,,1026.2,,"72793"
"2017-02-02",3.1,0.0,6.7,0.3,"0.0",81.0,22.3,,1020.7,,"72793"
"2017-02-03",2.7,1.1,4.4,17.8,"0.0",103.0,13.7,,1002.1,,"72793"
"2017-02-04",4.8,2.8,7.8,23.9,"0.0",,14.0,,,,"72793"
"2017-02-05",3.9,0.6,5.0,20.8,"0.0",96.0,17.6,,,,"72793"
"2017-02-06",0.6,-1.0,2.8,16.5,"100.0",169.0,15.1,,,,"72793"
"2017-02-07",1.7,-1.0,3.3,0.3,"100.0",44.0,11.5,,1008.0,,"72793"
"2017-02-08",2.2,1.1,4.4,17.8,"50.0",,10.4,,,,"72793"
"2017-02-09",6.9,3.9,13.3,41.4,"0.0",175.0,21.2,,995.9,,"72793"
"2017-02-10",8.1,3.9,8.9,0.5,"0.0",200.0,27.7,,1010.7,,"72793"
"2017-02-11",5.1,3.3,9.4,0.0,"0.0",175.0,12.6,,,,"72793"
"2017-02-12",4.9,1.1,10.6,0.0,"0.0",15.0,9.0,,1031.2,,"72793"
"2017-02-13",5.7,1.7,13.9,0.0,"0.0",,13.3,,1024.6,,"72793"
"2017-02-14",7.3,2.2,14.4,5.8,"0.0",,6.5,,1017.1,,"72793"
"2017-02-15",9.4,7.2,12.2,41.4,"0.0",,12.6,,1004.6,,"72793"
"2017-02-16",10.4,7.8,11.7,12.7,"0.0",200.0,16.9,,999.9,,"72793"
"2017-02-17",8.8,5.6,13.3,0.3,"0.0",44.0,15.8,,,,"72793"
"2017-02-18",6.9,5.6,7.2,3.8,"0.0",96.0,13.3,,997.6,,"72793"
"2017-02-19",6.6,4.4,8.3,1.5,"0.0",,13.7,,,,"72793"
"2017-02-20",6.3,4.4,7.2,5.1,"0.0",,10.8,,1003.2,,"72793"
"2017-02-21",6.3,3.9,8.9,1.8,"0.0",32.0,11.9,,1013.0,,"72793"
"2017-02-22",4.9,1.7,7.8,0.0,"0.0",,7.9,,1022.9,,"72793"
"2017-02-23",3.4,1.1,6.7,0.3,"0.0",,6.1,,1024.4,,"72793"
"2017-02-24",3.0,0.0,8.3,0.0,"0.0",,6.5,,1022.6,,"72793"
"2017-02-25",3.7,0.0,6.7,0.3,"0.0",180.0,11.5,,1021.9,,"72793"
"2017-02-26",3.8,1.7,5.0,8.4,"0.0",82.0,11.9,,,,"72793"
"2017-02-27",3.3,0.6,5.0,4.1,"0.0",151.0,13.7,,,,"72793"
"2017-02-28",2.7,0.6,8.3,0.3,"0.0",,14.0,,1017.8,,"72793"
"2017-12-01",6.9,3.3,8.9,6.9,"0.0",177.0,16.2,,1018.0,,"72793"
"2017-12-02",6.3,5.0,6.7,20.1,"0.0",161.0,10.8,,1012.9,,"72793"
"2017-12-03",5.7,3.9,7.8,1.3,"0.0",,6.1,,,,"72793"
"2017-12-04",4.1,1.1,7.2,0.0,"0.0",,7.6,,,,"72793"
"2017-12-05",3.2,0.6,7.2,0.0,"0.0",19.0,19.1,,1037.3,,"72793"
"2017-12-06",4.9,2.2,11.1,0.0,"0.0",8.0,21.2,,1036.9,,"72793"
"2017-12-07",5.6,1.1,11.1,0.0,"0.0",,6.8,,1034.0,,"72793"
"2017-12-08",2.4,-1.6,6.1,0.0,"0.0",,4.0,,,,"72793"
"2017-12-09",1.7,-1.6,6.7,0.0,"0.0",,3.2,,1031.0,,"72793"
"2017-12-10",4.6,1.1,9.4,0.0,"0.0",,10.4,,1029.8,,"72793"
"2017-12-11",3.2,-1.6,9.4,0.0,"0.0",,8.3,,,,"72793"
"2017-12-12",4.3,0.0,7.8,0.0,"0.0",,7.2,,1031.4,,"72793"
"2017-12-13",5.1,1.1,8.9,0.0,"0.0",15.0,15.5,,1030.2,,"72793"
"2017-12-14",6.0,2.2,10.0,0.0,"0.0",,7.6,,1027.0,,"72793"
"2017-12-15",4.9,2.8,6.1,1.5,"0.0",,9.4,,,,"72793"
"2017-12-16",5.2,2.8,7.2,3.6,"0.0",,10.1,,1026.5,,"72793"
"2017-12-17",6.9,5.6,10.0,0.8,"0.0",185.0,24.1,,,,"72793"
"2017-12-18",8.9,5.0,9.4,17.8,"0.0",118.0,18.4,,,,"72793"
"2017-12-19",6.4,4.4,10.0,25.4,"0.0",175.0,23.0,,,,"72793"
"2017-12-20",4.8,0.0,9.4,3.3,"0.0",347.0,15.8,,1022.1,,"72793"
"2017-12-21",1.2,-1.6,5.0,0.3,"0.0",,10.1,,1029.6,,"72793"
"2017-12-22",3.6,1.7,4.4,2.3,"0.0",,11.9,,,,"72793"
"2017-12-23",1.4,-1.6,3.3,0.0,"0.0",16.0,18.7,,1031.1,,"72793"
"2017-12-24",0.9,-2.1,3.3,3.0,"0.0",82.0,14.0,,1025.0,,"72793"
"2017-12-25",0.1,-0.5,1.7,2.3,"50.0",,4.7,,,,"72793"
"2017-12-26",1.3,-0.5,3.9,0.0,"50.0",,7.2,,1027.1,,"72793"
"2017-12-27",1.8,0.6,5.0,0.0,"30.0",,6.1,,1025.6,,"72793"
"2017-12-28",5.7,3.3,8.9,8.6,"0.0",163.0,17.3,,,,"72793"
"2017-12-29",7.6,3.9,12.2,38.1,"0.0",,16.6,,,,"72793"
"2017-12-30",8.3,3.3,8.9,2.8,"0.0",204.0,18.7,,1022.3,,"72793"
"2017-12-31",3.8,0.6,6.1,0.0,"0.0",10.0,19.8,,,,"72793"
