"weather_date","weather_tavg","weather_tmin","weather_tmax","weather_prcp","weather_snow","weather_wdir","weather_wspd","weather_wpgt","weather_pres","weather_tsun","station"
"2016-04-29",10.2,8.9,13.3,0.3,"0.0",63.0,11.9,,1017.5,,"72405"
"2016-04-30",12.1,10.6,14.4,0.5,"0.0",98.0,9.7,,1022.3,,"72405"
"2016-05-01",12.7,11.1,15.0,12.2,"0.0",132.0,11.2,,1019.0,,"72405"
"2016-05-02",16.1,12.8,25.0,31.5,"0.0",118.0,9.0,,1013.4,,"72405"
"2016-05-03",18.7,14.4,22.8,4.3,"0.0",20.0,11.9,,,,"72405"
"2016-05-04",14.2,11.7,15.6,0.8,"0.0",56.0,14.8,,1006.2,,"72405"
"2016-05-05",11.9,10.6,14.4,0.5,"0.0",36.0,17.6,,1004.7,,"72405"
"2016-05-06",12.2,10.6,12.8,20.1,"0.0",333.0,14.0,,1005.0,,"72405"
"2016-05-07",13.3,10.0,19.4,3.6,"0.0",28.0,10.8,,1007.5,,"72405"
"2016-05-08",16.9,12.2,22.2,1.0,"0.0",292.0,16.2,,1009.2,,"72405"
"2016-05-09",14.5,10.0,17.8,1.5,"0.0",194.0,9.0,,1018.5,,"72405"
"2016-05-10",15.8,13.3,18.3,0.3,"0.0",52.0,11.2,,1022.7,,"72405"
"2016-05-11",13.8,12.2,16.1,10.4,"0.0",46.0,7.9,,1021.8,,"72405"
"2016-05-12",15.9,14.4,18.9,0.0,"0.0",,7.6,,1019.5,,"72405"
"2016-05-13",19.1,15.0,25.6,2.0,"0.0",213.0,12.6,,1011.6,,"72405"
"2016-05-14",17.9,11.1,24.4,3.3,"0.0",213.0,16.2,,1008.9,,"72405"
"2016-05-15",12.9,8.9,16.7,0.0,"0.0",287.0,20.9,,1014.3,,"72405"
"2016-05-16",12.9,7.2,19.4,0.0,"0.0",251.0,13.7,,1022.6,,"72405"
"2016-05-17",13.9,12.2,15.0,10.4,"0.0",81.0,6.8,,1022.9,,"72405"
"2016-05-18",14.7,12.2,18.9,0.0,"0.0",49.0,10.4,,1019.7,,"72405"
"2016-05-19",16.4,13.3,21.1,0.3,"0.0",18.0,9.0,,1020.2,,"72405"
"2016-05-20",18.2,11.7,24.4,0.0,"0.0",123.0,8.6,,1023.2,,"72405"
"2016-05-21",15.7,12.8,17.2,16.5,"0.0",43.0,16.9,,1016.4,,"72405"
"2016-05-22",13.1,12.2,14.4,9.4,"0.0",347.0,15.5,,,,"72405"
"2016-05-23",16.6,13.9,23.9,4.6,"0.0",349.0,11.2,,1013.7,,"72405"
"2016-05-24",20.5,13.9,28.3,0.0,"0.0",284.0,14.4,,1015.4,,"72405"
"2016-05-25",23.0,15.6,30.0,0.0,"0.0",,7.9,,1019.8,,"72405"
"2016-05-26",23.1,17.2,31.1,0.0,"0.0",179.0,12.6,,1018.5,,"72405"
"2016-05-27",25.4,20.6,31.1,0.0,"0.0",182.0,13.7,,1017.9,,"72405"
"2016-05-28",25.5,21.1,30.6,0.0,"0.0",175.0,15.5,,1020.1,,"72405"
"2016-05-29",23.7,18.9,28.3,10.9,"0.0",168.0,9.7,,1019.8,,"72405"
"2016-05-30",22.7,20.0,26.7,0.0,"0.0",,9.4,,1015.9,,"72405"
"2016-05-31",24.7,21.1,30.6,0.0,"0.0",167.0,6.1,,1014.7,,"72405"
"2016-06-01",25.4,20.6,30.6,0.0,"0.0",138.0,9.4,,1017.0,,"72405"
"2016-06-02",23.4,20.0,27.8,0.0,"0.0",119.0,7.9,,1018.1,,"72405"
"2016-06-03",23.7,22.2,27.2,8.1,"0.0",121.0,9.7,,1016.6,,"72405"
"2016-06-04",23.8,21.1,27.8,0.0,"0.0",162.0,12.2,,1015.1,,"72405"
"2016-06-05",24.7,21.1,29.4,4.1,"0.0",191.0,16.9,,1007.7,,"72405"
"2016-06-06",24.7,20.6,30.6,0.0,"0.0",218.0,13.7,,1006.8,,"72405"
"2016-06-07",25.4,18.3,30.6,0.0,"0.0",254.0,15.5,,1002.5,,"72405"
"2016-06-08",20.9,16.7,23.3,0.0,"0.0",302.0,22.7,,1008.7,,"72405"
"2016-06-09",20.3,11.7,27.8,0.0,"0.0",286.0,15.5,,1014.0,,"72405"
"2016-06-10",22.8,17.2,27.8,0.0,"0.0",335.0,15.8,,1017.8,,"72405"
"2016-06-11",25.7,18.9,35.6,0.0,"0.0",207.0,15.8,,1014.5,,"72405"
"2016-06-12",29.4,21.1,33.9,0.0,"0.0",264.0,23.0,,1009.2,,"72405"
"2016-06-13",22.7,17.8,27.2,0.0,"0.0",324.0,17.6,,1012.9,,"72405"
"2016-06-14",24.1,19.4,27.2,0.0,"0.0",40.0,14.0,,1014.5,,"72405"
"2016-06-15",22.8,18.9,28.3,0.0,"0.0",174.0,10.8,,1014.0,,"72405"
"2016-06-16",25.2,20.0,31.7,11.7,"0.0",73.0,13.7,,,,"72405"
"2016-06-17",22.6,18.9,27.8,0.0,"0.0",70.0,16.6,,1012.4,,"72405"
"2016-06-18",24.1,18.9,29.4,0.0,"0.0",131.0,10.8,,1023.3,,"72405"
"2016-06-19",24.8,18.3,32.2,0.0,"0.0",200.0,11.5,,1026.4,,"72405"
"2016-06-20",26.3,20.0,32.8,0.0,"0.0",186.0,12.2,,1020.7,,"72405"
"2016-06-21",26.7,22.2,32.8,25.1,"0.0",218.0,12.6,,1011.8,,"72405"
"2016-06-22",24.9,20.6,30.0,0.0,"0.0",242.0,13.0,,1013.0,,"72405"
"2016-06-23",24.2,21.1,27.8,13.5,"0.0",227.0,10.8,,1012.1,,"72405"
"2016-06-24",25.4,21.7,30.0,0.0,"0.0",30.0,12.6,,1014.5,,"72405"
"2016-06-25",24.9,22.2,29.4,0.0,"0.0",78.0,12.6,,1021.0,,"72405"
"2016-06-26",24.9,18.9,30.0,0.0,"0.0",,8.3,,1022.5,,"72405"
"2016-06-27",24.7,20.0,30.6,8.9,"0.0",176.0,16.2,,1017.5,,"72405"
"2016-06-28",25.9,20.6,30.6,22.1,"0.0",171.0,10.8,,1012.8,,"72405"
"2016-06-29",23.7,20.0,27.8,0.0,"0.0",330.0,16.9,,1013.9,,"72405"
"2016-06-30",23.7,18.3,28.9,0.0,"0.0",178.0,10.1,,1017.1,,"72405"
"2016-07-01",25.8,21.7,31.1,6.1,"0.0",176.0,11.5,,1013.9,,"72405"
"2016-07-02",24.3,21.1,26.7,0.0,"0.0",338.0,15.5,,1017.7,,"72405"
"2016-07-03",21.7,17.8,23.3,1.8,"0.0",180.0,7.6,,1020.1,,"72405"
"2016-07-04",21.3,20.0,23.3,7.9,"0.0",189.0,14.8,,1017.6,,"72405"
"2016-07-05",26.6,23.3,32.8,6.9,"0.0",271.0,13.0,,1011.0,,"72405"
"2016-07-06",29.1,25.0,34.4,0.0,"0.0",,7.9,,1011.8,,"72405"
"2016-07-07",29.4,25.0,33.9,0.0,"0.0",270.0,13.3,,1009.8,,"72405"
"2016-07-08",28.8,25.0,32.8,0.8,"0.0",,11.5,,1009.4,,"72405"
"2016-07-09",28.4,25.6,33.9,4.6,"0.0",299.0,13.7,,,,"72405"
"2016-07-10",26.9,23.3,30.0,0.0,"0.0",301.0,14.4,,1013.8,,"72405"
"2016-07-11",26.4,21.1,31.1,0.0,"0.0",89.0,9.4,,1018.4,,"72405"
"2016-07-12",26.3,22.8,30.6,0.0,"0.0",164.0,13.0,,1018.6,,"72405"
"2016-07-13",27.4,23.9,32.2,0.0,"0.0",152.0,10.8,,1016.4,,"72405"
"2016-07-14",29.5,23.9,36.7,0.0,"0.0",197.0,16.2,,1013.1,,"72405"
"2016-07-15",29.7,24.4,34.4,0.0,"0.0",269.0,12.6,,1013.7,,"72405"
"2016-07-16",28.4,22.2,33.9,10.9,"0.0",184.0,10.8,,1016.8,,"72405"
"2016-07-17",26.2,21.7,33.9,0.0,"0.0",202.0,11.2,,1020.2,,"72405"
"2016-07-18",28.4,22.8,35.0,11.2,"0.0",204.0,13.7,,1019.8,,"72405"
"2016-07-19",27.1,21.1,33.3,11.7,"0.0",216.0,11.9,,1019.9,,"72405"
"2016-07-20",25.9,21.1,31.7,0.0,"0.0",17.0,9.4,,1021.7,,"72405"
"2016-07-21",26.9,21.7,32.2,0.0,"0.0",,11.2,,1020.8,,"72405"
"2016-07-22",28.3,23.3,35.0,0.0,"0.0",189.0,13.0,,1015.7,,"72405"
"2016-07-23",31.2,26.1,36.7,0.0,"0.0",254.0,13.7,,1013.1,,"72405"
"2016-07-24",31.5,26.7,36.1,0.0,"0.0",126.0,11.2,,1014.7,,"72405"
"2016-07-25",31.8,27.2,37.8,0.0,"0.0",184.0,13.7,,1013.3,,"72405"
"2016-07-26",31.1,26.7,36.7,0.0,"0.0",350.0,10.4,,1013.7,,"72405"
"2016-07-27",30.9,27.2,36.1,0.0,"0.0",299.0,10.4,,1013.6,,"72405"
"2016-07-28",29.9,25.0,35.0,6.9,"0.0",163.0,11.2,,1011.6,,"72405"
"2016-07-29",27.2,23.9,33.3,2.5,"0.0",6.0,12.2,,1011.3,,"72405"
"2016-07-30",28.1,23.3,32.2,8.4,"0.0",179.0,13.3,,1014.2,,"72405"
"2016-07-31",26.9,23.9,33.3,0.0,"0.0",,8.3,,1015.2,,"72405"
"2016-08-01",28.4,24.4,33.9,0.0,"0.0",272.0,10.4,,1016.0,,"72405"
"2016-08-02",27.7,23.9,32.8,0.0,"0.0",69.0,12.2,,1017.2,,"72405"
"2016-08-03",25.3,22.2,28.3,0.0,"0.0",83.0,11.2,,1020.0,,"72405"
"2016-08-04",25.3,21.1,30.0,0.0,"0.0",100.0,10.8,,1019.9,,"72405"
"2016-08-05",25.3,22.8,29.4,0.0,"0.0",180.0,13.3,,1016.3,,"72405"
"2016-08-06",27.2,23.9,34.4,1.5,"0.0",213.0,13.0,,1009.7,,"72405"
"2016-08-07",27.7,21.7,33.3,0.0,"0.0",354.0,11.5,,1013.2,,"72405"
"2016-08-08",26.6,21.1,33.3,0.0,"0.0",210.0,10.4,,1017.2,,"72405"
"2016-08-09",23.7,20.0,27.2,0.0,"0.0",,6.8,,1021.7,,"72405"
"2016-08-10",28.6,25.0,35.0,0.0,"0.0",189.0,17.6,,1021.2,,"72405"
"2016-08-11",30.4,25.6,36.1,0.0,"0.0",193.0,17.3,,1018.9,,"72405"
"2016-08-12",31.2,27.2,37.2,0.0,"0.0",193.0,18.0,,1014.5,,"72405"
"2016-08-13",31.8,27.2,38.3,0.0,"0.0",190.0,18.4,,1013.1,,"72405"
"2016-08-14",32.8,26.7,37.8,0.0,"0.0",236.0,14.0,,1016.0,,"72405"
"2016-08-15",29.9,22.8,37.8,29.5,"0.0",41.0,11.2,,1021.2,,"72405"
"2016-08-16",27.9,23.9,36.1,0.0,"0.0",193.0,15.5,,1020.6,,"72405"
"2016-08-17",30.7,22.2,35.0,22.4,"0.0",241.0,12.2,,1018.1,,"72405"
"2016-08-18",27.5,23.3,33.3,0.0,"0.0",289.0,12.2,,1016.4,,"72405"
"2016-08-19",28.6,23.3,33.3,0.0,"0.0",344.0,8.3,,1014.5,,"72405"
"2016-08-20",28.3,23.9,32.8,0.0,"0.0",129.0,10.1,,1012.4,,"72405"
"2016-08-21",26.8,23.3,32.8,17.5,"0.0",195.0,15.8,,1009.9,,"72405"
"2016-08-22",25.3,20.6,29.4,0.0,"0.0",321.0,14.8,,1017.8,,"72405"
"2016-08-23",24.6,19.4,28.9,0.0,"0.0",107.0,9.4,,1025.7,,"72405"
"2016-08-24",24.7,19.4,30.0,0.0,"0.0",189.0,14.0,,1024.5,,"72405"
"2016-08-25",25.9,21.7,31.7,0.0,"0.0",183.0,15.8,,1018.8,,"72405"
"2016-08-26",29.7,25.0,35.0,0.0,"0.0",300.0,11.9,,1017.4,,"72405"
"2016-08-27",29.8,25.0,33.3,0.0,"0.0",70.0,11.5,,1020.8,,"72405"
"2016-08-28",27.5,23.3,32.2,0.0,"0.0",104.0,8.3,,1022.8,,"72405"
"2016-08-29",27.6,22.2,34.4,0.0,"0.0",104.0,9.0,,1020.5,,"72405"
"2016-08-30",28.3,23.9,32.8,0.0,"0.0",62.0,10.1,,1019.2,,"72405"
"2016-08-31",27.4,22.8,32.8,0.0,"0.0",,11.5,,1014.6,,"72405"
"2016-09-01",25.9,22.2,28.3,0.8,"0.0",356.0,13.0,,1012.0,,"72405"
"2016-09-02",23.9,19.4,27.2,0.0,"0.0",29.0,16.9,,1018.3,,"72405"
"2016-09-03",23.8,21.1,27.8,0.0,"0.0",40.0,24.1,,1018.7,,"72405"
"2016-09-04",23.9,20.0,28.3,0.0,"0.0",41.0,13.0,,1023.0,,"72405"
"2016-09-05",24.2,18.3,31.1,0.0,"0.0",335.0,9.0,,1022.0,,"72405"
"2016-09-06",27.4,21.7,34.4,0.0,"0.0",328.0,18.7,,1017.6,,"72405"
"2016-09-07",28.1,22.8,34.4,0.5,"0.0",331.0,9.7,,1016.5,,"72405"
"2016-09-08",28.6,23.9,36.7,0.0,"0.0",214.0,13.3,,1013.8,,"72405"
"2016-09-09",30.1,25.6,35.6,0.0,"0.0",187.0,11.5,,1013.7,,"72405"
"2016-09-10",29.4,25.0,35.0,0.0,"0.0",186.0,16.9,,1014.9,,"72405"
"2016-09-11",27.9,21.1,30.0,0.0,"0.0",306.0,17.6,,1016.7,,"72405"
"2016-09-12",24.1,18.9,30.0,0.0,"0.0",51.0,12.6,,1022.5,,"72405"
"2016-09-13",25.3,20.6,31.7,0.0,"0.0",182.0,16.6,,1021.6,,"72405"
"2016-09-14",27.0,20.6,35.0,0.0,"0.0",288.0,10.8,,1018.7,,"72405"
"2016-09-15",24.1,19.4,25.0,0.0,"0.0",59.0,15.1,,1022.7,,"72405"
"2016-09-16",21.8,18.9,26.1,0.0,"0.0",101.0,10.8,,1024.5,,"72405"
"2016-09-17",23.5,20.0,28.3,0.0,"0.0",166.0,13.3,,1022.0,,"72405"
"2016-09-18",25.5,21.7,31.7,0.0,"0.0",184.0,14.8,,1017.3,,"72405"
"2016-09-19",24.8,22.8,25.6,11.7,"0.0",78.0,10.8,,1016.4,,"72405"
"2016-09-20",23.6,21.7,26.7,0.0,"0.0",37.0,13.7,,1019.2,,"72405"
"2016-09-21",24.9,22.8,27.8,0.0,"0.0",42.0,12.6,,1020.4,,"72405"
"2016-09-22",25.1,20.0,30.6,0.0,"0.0",51.0,11.2,,1019.8,,"72405"
"2016-09-23",24.6,18.9,32.2,0.0,"0.0",131.0,7.9,,1016.9,,"72405"
"2016-09-24",23.2,18.3,25.0,0.0,"0.0",57.0,13.7,,1018.1,,"72405"
"2016-09-25",19.3,15.0,23.9,0.0,"0.0",83.0,10.1,,1021.9,,"72405"
"2016-09-26",19.7,17.8,21.7,3.0,"0.0",169.0,15.8,,1019.2,,"72405"
"2016-09-27",20.7,18.3,25.0,10.9,"0.0",191.0,8.6,,1014.1,,"72405"
"2016-09-28",19.5,17.8,21.7,7.9,"0.0",56.0,15.8,,,,"72405"
"2016-09-29",20.8,18.3,21.1,25.9,"0.0",79.0,25.2,,1019.7,,"72405"
"2016-09-30",18.0,16.7,18.9,2.8,"0.0",44.0,23.8,,1020.5,,"72405"
"2016-10-01",18.3,17.2,19.4,5.8,"0.0",35.0,13.7,,1019.2,,"72405"
"2016-10-02",19.9,18.3,24.4,0.5,"0.0",,5.8,,1017.9,,"72405"
"2016-10-03",21.3,17.2,25.6,0.0,"0.0",350.0,10.8,,1017.2,,"72405"
"2016-10-04",18.9,15.0,24.4,0.0,"0.0",29.0,15.5,,1023.0,,"72405"
"2016-10-05",17.9,14.4,22.2,0.0,"0.0",53.0,13.3,,1025.5,,"72405"
"2016-10-06",18.1,15.6,21.1,0.0,"0.0",33.0,10.8,,1025.5,,"72405"
"2016-10-07",19.1,16.7,23.3,0.0,"0.0",53.0,11.9,,1023.1,,"72405"
"2016-10-08",19.2,18.3,19.4,6.4,"0.0",33.0,15.1,,1017.3,,"72405"
"2016-10-09",17.3,12.2,20.6,2.3,"0.0",349.0,32.0,,1017.1,,"72405"
"2016-10-10",14.2,9.4,18.9,0.0,"0.0",347.0,17.3,,1026.3,,"72405"
"2016-10-11",13.5,7.8,20.0,0.0,"0.0",59.0,6.1,,1030.1,,"72405"
"2016-10-12",15.1,10.0,21.1,0.0,"0.0",121.0,6.1,,1026.2,,"72405"
"2016-10-13",16.4,12.2,22.8,0.0,"0.0",256.0,13.7,,1020.5,,"72405"
"2016-10-14",14.6,9.4,19.4,0.0,"0.0",20.0,7.9,,1027.6,,"72405"
"2016-10-15",14.8,10.0,20.6,0.0,"0.0",,7.9,,1028.4,,"72405"
"2016-10-16",16.2,11.7,22.8,0.0,"0.0",190.0,11.2,,1022.1,,"72405"
"2016-10-17",20.1,15.0,27.8,0.0,"0.0",187.0,10.8,,1015.4,,"72405"
"2016-10-18",21.1,17.2,27.8,0.0,"0.0",183.0,13.7,,1013.4,,"72405"
"2016-10-19",23.3,18.3,30.6,0.0,"0.0",174.0,7.9,,1015.8,,"72405"
"2016-10-20",23.8,20.0,29.4,0.5,"0.0",109.0,13.3,,1015.9,,"72405"
"2016-10-21",21.1,14.4,26.1,6.6,"0.0",212.0,20.9,,1005.3,,"72405"
"2016-10-22",14.0,10.6,16.1,0.0,"0.0",303.0,30.6,,1006.6,,"72405"
"2016-10-23",13.2,7.2,20.6,0.0,"0.0",231.0,16.6,,1015.6,,"72405"
"2016-10-24",16.3,10.6,21.7,0.0,"0.0",285.0,18.4,,1017.0,,"72405"
"2016-10-25",13.1,8.3,17.8,0.0,"0.0",323.0,18.0,,1026.4,,"72405"
"2016-10-26",10.4,5.0,14.4,0.0,"0.0",102.0,7.6,,1030.2,,"72405"
"2016-10-27",12.9,10.0,17.2,0.8,"0.0",176.0,11.9,,1023.5,,"72405"
"2016-10-28",14.4,8.3,17.2,0.0,"0.0",318.0,20.2,,1022.8,,"72405"
"2016-10-29",13.9,6.7,23.9,0.0,"0.0",207.0,13.7,,1020.5,,"72405"
"2016-10-30",18.8,14.4,26.7,0.0,"0.0",195.0,14.8,,1014.3,,"72405"
"2016-10-31",15.1,8.9,16.7,0.0,"0.0",349.0,13.7,,1022.0,,"72405"
"2016-11-01",12.1,8.9,16.1,0.0,"0.0",154.0,9.4,,1026.7,,"72405"
"2016-11-02",15.8,11.7,22.8,0.0,"0.0",185.0,8.6,,1024.4,,"72405"
"2016-11-03",19.3,14.4,28.3,0.0,"0.0",236.0,14.8,,1017.0,,"72405"
"2016-11-04",16.6,9.4,18.3,0.0,"0.0",351.0,18.4,,1021.9,,"72405"
"2016-11-05",13.1,6.7,20.6,0.0,"0.0",299.0,9.4,,1025.8,,"72405"
"2016-11-06",14.9,10.0,21.1,0.0,"0.0",339.0,15.1,,1025.8,,"72405"
"2016-11-07",11.7,6.7,16.1,0.0,"0.0",58.0,9.4,,1030.7,,"72405"
"2016-11-08",10.9,5.0,20.0,0.0,"0.0",191.0,8.3,,1022.4,,"72405"
"2016-11-09",14.2,10.6,18.9,4.8,"0.0",269.0,16.6,,1013.5,,"72405"
"2016-11-10",11.8,6.7,17.2,0.0,"0.0",299.0,18.0,,1017.2,,"72405"
"2016-11-11",13.1,7.8,19.4,0.0,"0.0",298.0,21.2,,1013.7,,"72405"
"2016-11-12",8.7,2.8,11.7,0.0,"0.0",329.0,13.0,,1027.5,,"72405"
"2016-11-13",7.6,0.6,17.8,0.0,"0.0",186.0,8.6,,1023.6,,"72405"
"2016-11-14",8.4,2.2,13.3,0.0,"0.0",,6.1,,1018.2,,"72405"
"2016-11-15",12.6,9.4,18.9,0.0,"0.0",306.0,10.8,,1012.5,,"72405"
"2016-11-16",11.5,5.0,19.4,0.5,"0.0",237.0,10.8,,1012.3,,"72405"
"2016-11-17",12.1,6.7,17.2,0.0,"0.0",,10.4,,1018.8,,"72405"
"2016-11-18",12.1,5.0,21.1,0.0,"0.0",,6.1,,1020.6,,"72405"
"2016-11-19",12.3,5.6,22.2,1.3,"0.0",244.0,16.2,,1012.8,,"72405"
"2016-11-20",5.8,2.8,8.3,0.0,"0.0",289.0,32.0,,1011.9,,"72405"
"2016-11-21",4.2,2.2,8.3,0.0,"0.0",292.0,20.5,,1015.1,,"72405"
"2016-11-22",4.8,1.1,10.6,0.0,"0.0",290.0,16.2,,1023.2,,"72405"
"2016-11-23",5.8,0.0,10.6,0.0,"0.0",,5.0,,1026.7,,"72405"
"2016-11-24",9.4,6.1,13.9,0.0,"0.0",,3.6,,1023.0,,"72405"
"2016-11-25",9.8,6.7,14.4,0.0,"0.0",29.0,5.8,,1023.1,,"72405"
"2016-11-26",9.2,5.6,11.1,0.0,"0.0",330.0,20.2,,1022.5,,"72405"
"2016-11-27",7.5,3.9,12.2,0.0,"0.0",,9.4,,1023.2,,"72405"
"2016-11-28",6.4,1.7,12.2,0.0,"0.0",,10.4,,1021.1,,"72405"
"2016-11-29",11.9,8.9,17.2,3.0,"0.0",,7.9,,1012.8,,"72405"
"2016-11-30",15.5,11.1,20.6,9.7,"0.0",125.0,9.7,,,,"72405"
